cliente_id,codigo,genero,pais,fecha_registro
12767,CL00012767,F,PT,2025-10-12
12768,CL00012768,F,ES,2025-05-12
12769,CL00012769,F,ES,2025-03-30
12770,CL00012770,M,ES,2025-06-03
12771,CL00012771,M,ES,2025-05-17
12772,CL00012772,F,ES,2025-07-27
12773,CL00012773,F,ES,2025-06-14
12774,CL00012774,M,ES,2025-09-08
12775,CL00012775,F,ES,2024-11-08
12776,CL00012776,M,IT,2025-02-04
12777,CL00012777,F,PT,2025-08-04
12778,CL00012778,M,ES,2025-02-28
12779,CL00012779,F,ES,2025-01-25
12780,CL00012780,M,ES,2025-09-04
12781,CL00012781,M,ES,2025-09-17
12782,CL00012782,M,ES,2025-04-06
12783,CL00012783,M,ES,2025-01-15
12784,CL00012784,F,ES,2024-12-22
12785,CL00012785,F,ES,2024-12-18
12786,CL00012786,F,IT,2025-10-27
12787,CL00012787,M,ES,2025-10-03
12788,CL00012788,F,PT,2025-10-25
12789,CL00012789,F,ES,2025-06-04
12790,CL00012790,F,ES,2025-01-04
12791,CL00012791,M,ES,2025-03-06
12792,CL00012792,F,ES,2025-04-02
12793,CL00012793,M,ES,2025-03-20
12794,CL00012794,F,PT,2025-01-01
12795,CL00012795,F,ES,2025-06-22
12796,CL00012796,F,ES,2024-12-17
12797,CL00012797,F,ES,2025-10-16
12798,CL00012798,F,ES,2024-11-25
12799,CL00012799,M,PT,2025-05-04
12800,CL00012800,F,ES,2025-01-24
12801,CL00012801,F,IT,2025-07-02
12802,CL00012802,F,IT,2024-12-30
12803,CL00012803,M,ES,2025-04-27
12804,CL00012804,F,ES,2025-01-18
12805,CL00012805,F,ES,2024-12-19
12806,CL00012806,F,ES,2025-02-19
12807,CL00012807,M,IT,2025-03-13
12808,CL00012808,M,ES,2025-04-09
12809,CL00012809,M,PT,2025-03-11
12810,CL00012810,M,ES,2024-12-16
12811,CL00012811,M,ES,2025-09-18
12812,CL00012812,M,ES,2025-09-27
12813,CL00012813,F,ES,2024-12-07
12814,CL00012814,M,ES,2025-06-12
12815,CL00012815,M,IT,2024-11-08
12816,CL00012816,F,ES,2025-08-06
12817,CL00012817,M,ES,2024-12-30
12818,CL00012818,M,ES,2025-05-30
12819,CL00012819,M,ES,2025-09-26
12820,CL00012820,F,IT,2024-12-12
12821,CL00012821,M,ES,2025-08-18
12822,CL00012822,M,ES,2025-01-02
12823,CL00012823,F,ES,2025-02-04
12824,CL00012824,M,ES,2025-07-28
12825,CL00012825,M,ES,2025-09-11
12826,CL00012826,M,ES,2025-10-05
12827,CL00012827,F,ES,2025-06-12
12828,CL00012828,M,ES,2025-04-12
12829,CL00012829,M,ES,2025-09-26
12830,CL00012830,M,ES,2024-11-26
12831,CL00012831,F,PT,2025-10-13
12832,CL00012832,M,ES,2024-12-02
12833,CL00012833,F,PT,2025-04-14
12834,CL00012834,F,ES,2025-10-13
12835,CL00012835,F,ES,2025-05-15
12836,CL00012836,M,ES,2025-08-16
12837,CL00012837,M,ES,2024-12-20
12838,CL00012838,M,ES,2024-12-08
12839,CL00012839,F,ES,2025-09-23
12840,CL00012840,F,ES,2025-01-09
12841,CL00012841,F,PT,2024-12-08
12842,CL00012842,M,PT,2025-05-06
12843,CL00012843,F,ES,2025-03-08
12844,CL00012844,M,ES,2025-09-20
12845,CL00012845,F,IT,2025-08-07
12846,CL00012846,M,ES,2025-09-16
12847,CL00012847,M,ES,2024-11-22
12848,CL00012848,F,ES,2025-11-02
12849,CL00012849,F,ES,2024-12-07
12850,CL00012850,M,PT,2025-03-01
12851,CL00012851,M,ES,2025-04-07
12852,CL00012852,F,ES,2025-04-22
12853,CL00012853,M,PT,2025-10-04
12854,CL00012854,F,ES,2025-07-02
12855,CL00012855,F,ES,2025-04-27
12856,CL00012856,F,ES,2025-03-04
12857,CL00012857,M,ES,2025-06-23
12858,CL00012858,F,ES,2025-10-04
12859,CL00012859,F,PT,2025-03-03
12860,CL00012860,M,ES,2025-01-17
12861,CL00012861,F,ES,2025-05-12
12862,CL00012862,F,ES,2025-04-24
12863,CL00012863,M,ES,2024-11-30
12864,CL00012864,F,ES,2025-02-01
12865,CL00012865,M,ES,2025-08-31
12866,CL00012866,F,ES,2024-11-27
12867,CL00012867,F,ES,2025-06-27
12868,CL00012868,F,IT,2025-05-28
12869,CL00012869,F,PT,2025-10-11
12870,CL00012870,F,ES,2024-11-16
12871,CL00012871,F,ES,2024-12-16
12872,CL00012872,F,ES,2025-06-01
12873,CL00012873,M,ES,2025-06-07
12874,CL00012874,M,ES,2025-02-01
12875,CL00012875,F,ES,2025-09-10
12876,CL00012876,F,ES,2025-07-04
12877,CL00012877,M,ES,2025-04-15
12878,CL00012878,M,ES,2025-02-08
12879,CL00012879,M,IT,2025-07-13
12880,CL00012880,F,IT,2024-12-05
12881,CL00012881,M,ES,2024-12-31
12882,CL00012882,F,ES,2025-05-04
12883,CL00012883,M,PT,2025-09-09
12884,CL00012884,M,PT,2025-06-20
12885,CL00012885,F,ES,2024-12-20
12886,CL00012886,M,ES,2025-04-02
12887,CL00012887,F,IT,2025-04-29
12888,CL00012888,M,ES,2024-11-24
12889,CL00012889,F,IT,2025-09-11
12890,CL00012890,M,ES,2025-05-23
12891,CL00012891,F,PT,2024-11-27
12892,CL00012892,F,ES,2025-07-06
12893,CL00012893,M,ES,2025-03-21
12894,CL00012894,F,ES,2024-11-29
12895,CL00012895,F,ES,2025-07-13
12896,CL00012896,F,ES,2025-05-12
12897,CL00012897,F,ES,2025-09-15
12898,CL00012898,M,ES,2025-08-07
12899,CL00012899,F,ES,2025-02-27
12900,CL00012900,M,ES,2025-09-18
12901,CL00012901,F,ES,2025-07-31
12902,CL00012902,M,ES,2024-11-09
12903,CL00012903,F,ES,2025-06-29
12904,CL00012904,M,ES,2025-05-30
12905,CL00012905,M,ES,2025-03-12
12906,CL00012906,M,ES,2025-06-18
12907,CL00012907,M,ES,2025-06-25
12908,CL00012908,M,ES,2025-01-25
12909,CL00012909,F,ES,2025-02-01
12910,CL00012910,M,ES,2025-03-26
12911,CL00012911,M,ES,2025-07-14
12912,CL00012912,F,ES,2025-05-20
12913,CL00012913,M,PT,2025-05-04
12914,CL00012914,M,IT,2024-12-30
12915,CL00012915,F,ES,2025-10-24
12916,CL00012916,M,PT,2025-07-10
12917,CL00012917,F,ES,2024-12-18
12918,CL00012918,F,ES,2025-05-16
12919,CL00012919,M,IT,2025-02-21
12920,CL00012920,F,ES,2025-01-01
12921,CL00012921,F,ES,2025-04-02
12922,CL00012922,M,PT,2025-03-21
12923,CL00012923,F,ES,2024-11-24
12924,CL00012924,F,ES,2025-11-04
12925,CL00012925,M,ES,2025-03-27
12926,CL00012926,F,ES,2025-05-28
12927,CL00012927,M,ES,2025-05-17
12928,CL00012928,F,ES,2025-10-12
12929,CL00012929,F,ES,2025-04-14
12930,CL00012930,F,PT,2025-04-22
12931,CL00012931,M,ES,2025-05-09
12932,CL00012932,M,ES,2025-07-15
12933,CL00012933,M,ES,2025-02-12
12934,CL00012934,M,ES,2025-10-31
12935,CL00012935,M,ES,2025-03-07
12936,CL00012936,M,ES,2025-07-19
12937,CL00012937,F,PT,2025-05-26
12938,CL00012938,F,ES,2025-06-16
12939,CL00012939,F,ES,2024-12-06
12940,CL00012940,F,ES,2025-08-16
12941,CL00012941,M,ES,2025-10-07
12942,CL00012942,M,PT,2025-07-03
12943,CL00012943,M,PT,2025-07-19
12944,CL00012944,M,IT,2025-08-01
12945,CL00012945,M,ES,2025-06-03
12946,CL00012946,F,ES,2025-04-04
12947,CL00012947,M,ES,2025-01-31
12948,CL00012948,M,ES,2025-04-09
12949,CL00012949,F,ES,2025-06-12
12950,CL00012950,M,PT,2025-07-13
12951,CL00012951,M,ES,2025-05-20
12952,CL00012952,F,PT,2024-12-06
12953,CL00012953,F,ES,2025-03-12
12954,CL00012954,F,ES,2025-06-23
12955,CL00012955,F,PT,2025-10-16
12956,CL00012956,F,ES,2024-11-07
12957,CL00012957,F,ES,2025-04-21
12958,CL00012958,M,PT,2025-04-05
12959,CL00012959,F,ES,2024-12-31
12960,CL00012960,M,ES,2025-04-20
12961,CL00012961,F,ES,2025-10-15
12962,CL00012962,M,ES,2025-09-15
12963,CL00012963,M,PT,2024-11-06
12964,CL00012964,F,IT,2025-06-07
12965,CL00012965,M,ES,2025-10-29
12966,CL00012966,M,PT,2025-07-15
12967,CL00012967,M,ES,2025-05-08
12968,CL00012968,M,ES,2025-07-21
12969,CL00012969,F,PT,2025-03-23
12970,CL00012970,F,ES,2025-07-13
12971,CL00012971,F,ES,2024-12-16
12972,CL00012972,F,ES,2025-07-24
12973,CL00012973,M,ES,2024-11-21
12974,CL00012974,M,PT,2025-09-02
12975,CL00012975,M,ES,2025-01-31
12976,CL00012976,M,ES,2025-03-10
12977,CL00012977,F,IT,2025-10-07
12978,CL00012978,M,ES,2025-05-06
12979,CL00012979,M,ES,2025-03-18
12980,CL00012980,M,ES,2025-05-31
12981,CL00012981,M,ES,2025-04-03
12982,CL00012982,M,ES,2025-09-29
12983,CL00012983,M,ES,2025-04-25
12984,CL00012984,M,PT,2025-09-04
12985,CL00012985,F,ES,2025-05-06
12986,CL00012986,F,PT,2025-08-24
12987,CL00012987,F,ES,2025-09-04
12988,CL00012988,M,ES,2025-09-01
12989,CL00012989,F,ES,2025-03-29
12990,CL00012990,M,ES,2025-04-05
12991,CL00012991,F,ES,2025-03-07
12992,CL00012992,M,ES,2025-07-02
12993,CL00012993,M,ES,2024-11-25
12994,CL00012994,M,ES,2025-04-28
12995,CL00012995,F,ES,2024-11-12
12996,CL00012996,F,ES,2025-05-11
12997,CL00012997,M,ES,2025-08-09
12998,CL00012998,F,ES,2025-01-23
12999,CL00012999,M,ES,2025-04-29
13000,CL00013000,M,ES,2025-01-24
13001,CL00013001,F,ES,2025-07-01
13002,CL00013002,M,ES,2024-11-23
13003,CL00013003,M,ES,2024-12-24
13004,CL00013004,F,ES,2025-01-15
13005,CL00013005,F,ES,2025-01-13
13006,CL00013006,M,ES,2025-06-02
13007,CL00013007,M,ES,2025-06-17
13008,CL00013008,F,ES,2024-12-22
13009,CL00013009,F,ES,2025-07-28
13010,CL00013010,F,ES,2025-06-05
13011,CL00013011,F,ES,2024-11-30
13012,CL00013012,F,ES,2025-01-24
13013,CL00013013,M,ES,2025-01-24
13014,CL00013014,M,ES,2025-01-25
13015,CL00013015,F,PT,2025-08-25
13016,CL00013016,M,ES,2025-01-20
13017,CL00013017,F,ES,2025-02-18
13018,CL00013018,F,ES,2025-08-15
13019,CL00013019,F,ES,2025-02-26
13020,CL00013020,M,PT,2025-02-09
13021,CL00013021,F,ES,2025-02-02
13022,CL00013022,M,ES,2025-04-21
13023,CL00013023,M,PT,2025-10-17
13024,CL00013024,M,ES,2025-06-22
13025,CL00013025,F,ES,2025-03-11
13026,CL00013026,M,ES,2025-03-25
13027,CL00013027,M,ES,2025-08-23
13028,CL00013028,M,ES,2025-10-24
13029,CL00013029,F,ES,2025-10-05
13030,CL00013030,F,ES,2025-10-29
13031,CL00013031,F,ES,2025-03-15
13032,CL00013032,F,ES,2025-01-17
13033,CL00013033,M,ES,2024-12-13
13034,CL00013034,F,ES,2024-12-06
13035,CL00013035,M,ES,2025-08-05
13036,CL00013036,F,ES,2025-05-04
13037,CL00013037,F,ES,2025-10-16
13038,CL00013038,M,ES,2025-07-13
13039,CL00013039,M,ES,2024-11-09
13040,CL00013040,F,PT,2025-09-07
13041,CL00013041,F,ES,2025-07-19
13042,CL00013042,F,ES,2025-01-22
13043,CL00013043,F,ES,2025-07-26
13044,CL00013044,M,IT,2025-05-24
13045,CL00013045,F,PT,2025-07-12
13046,CL00013046,M,ES,2025-04-12
13047,CL00013047,M,ES,2025-02-17
13048,CL00013048,F,PT,2024-11-11
13049,CL00013049,F,ES,2024-11-08
13050,CL00013050,F,PT,2025-08-06
13051,CL00013051,F,PT,2025-01-02
13052,CL00013052,F,ES,2024-11-25
13053,CL00013053,M,ES,2025-01-05
13054,CL00013054,F,ES,2025-09-28
13055,CL00013055,F,ES,2025-09-06
13056,CL00013056,M,ES,2025-08-25
13057,CL00013057,F,ES,2024-12-02
13058,CL00013058,M,ES,2025-03-15
13059,CL00013059,F,PT,2025-10-28
13060,CL00013060,F,ES,2025-05-28
13061,CL00013061,M,ES,2025-04-26
13062,CL00013062,F,PT,2025-10-03
13063,CL00013063,F,ES,2024-12-06
13064,CL00013064,M,ES,2025-07-30
13065,CL00013065,M,PT,2025-03-21
13066,CL00013066,F,ES,2025-07-10
13067,CL00013067,M,ES,2024-12-10
13068,CL00013068,M,IT,2024-12-25
13069,CL00013069,F,ES,2025-10-22
13070,CL00013070,F,ES,2024-11-30
13071,CL00013071,F,ES,2025-04-10
13072,CL00013072,F,ES,2025-10-08
13073,CL00013073,F,ES,2025-09-20
13074,CL00013074,F,ES,2025-07-01
13075,CL00013075,F,ES,2025-09-18
13076,CL00013076,F,ES,2025-08-27
13077,CL00013077,F,ES,2025-07-14
13078,CL00013078,F,ES,2025-09-10
13079,CL00013079,F,PT,2025-02-07
13080,CL00013080,M,ES,2025-02-01
13081,CL00013081,F,ES,2024-11-28
13082,CL00013082,F,ES,2025-05-20
13083,CL00013083,M,ES,2025-09-10
13084,CL00013084,F,ES,2025-11-03
13085,CL00013085,M,ES,2024-12-03
13086,CL00013086,M,PT,2025-07-04
13087,CL00013087,F,ES,2025-10-24
13088,CL00013088,F,ES,2025-10-17
13089,CL00013089,F,IT,2024-11-20
13090,CL00013090,M,ES,2025-04-24
13091,CL00013091,M,ES,2025-04-29
13092,CL00013092,M,ES,2025-08-13
13093,CL00013093,F,ES,2025-03-30
13094,CL00013094,M,ES,2024-12-15
13095,CL00013095,F,PT,2024-11-20
13096,CL00013096,M,ES,2025-07-13
13097,CL00013097,M,ES,2025-09-24
13098,CL00013098,F,ES,2024-12-05
13099,CL00013099,M,ES,2025-09-06
13100,CL00013100,F,ES,2025-07-15
13101,CL00013101,F,ES,2025-09-09
13102,CL00013102,F,ES,2025-10-01
13103,CL00013103,M,ES,2025-07-24
13104,CL00013104,F,ES,2025-08-22
13105,CL00013105,M,ES,2024-11-11
13106,CL00013106,F,PT,2025-02-26
13107,CL00013107,M,ES,2025-10-06
13108,CL00013108,F,ES,2025-10-06
13109,CL00013109,M,ES,2025-08-03
13110,CL00013110,F,ES,2025-01-03
13111,CL00013111,F,ES,2024-12-29
13112,CL00013112,F,ES,2025-10-21
13113,CL00013113,F,ES,2025-03-03
13114,CL00013114,F,ES,2025-07-09
13115,CL00013115,M,ES,2025-10-17
13116,CL00013116,F,ES,2025-03-31
13117,CL00013117,M,ES,2025-06-03
13118,CL00013118,M,ES,2024-11-11
13119,CL00013119,F,PT,2024-12-02
13120,CL00013120,F,ES,2025-07-05
13121,CL00013121,F,IT,2025-03-03
13122,CL00013122,M,ES,2024-11-15
13123,CL00013123,M,PT,2025-06-01
13124,CL00013124,F,ES,2024-11-30
13125,CL00013125,M,ES,2025-10-29
13126,CL00013126,F,ES,2025-09-19
13127,CL00013127,M,ES,2024-11-08
13128,CL00013128,F,ES,2025-07-20
13129,CL00013129,M,ES,2025-10-29
13130,CL00013130,M,ES,2025-03-15
13131,CL00013131,M,ES,2025-10-29
13132,CL00013132,M,IT,2025-07-25
13133,CL00013133,M,ES,2025-06-28
13134,CL00013134,M,ES,2025-07-10
13135,CL00013135,F,ES,2025-02-04
13136,CL00013136,M,ES,2025-10-06
13137,CL00013137,M,ES,2025-04-12
13138,CL00013138,M,ES,2025-10-30
13139,CL00013139,M,PT,2025-06-08
13140,CL00013140,M,ES,2025-08-25
13141,CL00013141,F,ES,2025-06-08
13142,CL00013142,F,PT,2025-08-01
13143,CL00013143,F,ES,2025-02-18
13144,CL00013144,F,ES,2025-01-13
13145,CL00013145,F,PT,2025-02-15
13146,CL00013146,M,ES,2024-12-28
13147,CL00013147,M,ES,2024-11-07
13148,CL00013148,M,ES,2025-03-22
13149,CL00013149,F,PT,2025-09-02
13150,CL00013150,F,ES,2024-11-09
13151,CL00013151,M,ES,2025-09-13
13152,CL00013152,M,ES,2025-10-28
13153,CL00013153,M,PT,2025-06-10
13154,CL00013154,M,ES,2025-06-15
13155,CL00013155,F,ES,2024-11-11
13156,CL00013156,F,ES,2025-06-09
13157,CL00013157,F,ES,2025-02-14
13158,CL00013158,M,ES,2025-03-03
13159,CL00013159,F,ES,2024-12-03
13160,CL00013160,M,ES,2025-08-18
13161,CL00013161,F,ES,2025-04-07
13162,CL00013162,M,ES,2025-01-09
13163,CL00013163,F,ES,2025-03-16
13164,CL00013164,F,ES,2025-05-28
13165,CL00013165,M,ES,2025-02-02
13166,CL00013166,M,ES,2025-10-31
13167,CL00013167,F,ES,2025-06-18
13168,CL00013168,F,ES,2025-08-24
13169,CL00013169,F,ES,2025-09-21
13170,CL00013170,F,ES,2024-12-02
13171,CL00013171,M,ES,2025-07-03
13172,CL00013172,M,ES,2024-12-14
13173,CL00013173,F,ES,2025-04-12
13174,CL00013174,M,ES,2025-09-23
13175,CL00013175,M,ES,2025-06-14
13176,CL00013176,F,PT,2025-07-25
13177,CL00013177,M,ES,2025-01-02
13178,CL00013178,F,ES,2025-08-08
13179,CL00013179,M,ES,2025-10-26
13180,CL00013180,M,ES,2025-08-11
13181,CL00013181,F,ES,2025-11-04
13182,CL00013182,M,PT,2025-02-07
13183,CL00013183,M,IT,2024-12-26
13184,CL00013184,M,ES,2024-12-09
13185,CL00013185,F,IT,2025-05-08
13186,CL00013186,M,ES,2025-01-08
13187,CL00013187,F,ES,2025-01-13
13188,CL00013188,M,ES,2025-02-18
13189,CL00013189,F,ES,2025-06-20
13190,CL00013190,F,ES,2025-09-25
13191,CL00013191,F,ES,2025-09-04
13192,CL00013192,M,ES,2025-07-31
13193,CL00013193,M,IT,2025-04-03
13194,CL00013194,F,ES,2025-01-04
13195,CL00013195,F,ES,2025-06-04
13196,CL00013196,F,ES,2025-09-09
13197,CL00013197,M,ES,2025-02-26
13198,CL00013198,F,ES,2025-09-14
13199,CL00013199,F,ES,2025-01-26
13200,CL00013200,F,ES,2025-02-11
13201,CL00013201,F,IT,2024-12-22
13202,CL00013202,M,ES,2025-06-29
13203,CL00013203,M,ES,2025-06-03
13204,CL00013204,M,ES,2024-11-09
13205,CL00013205,F,ES,2024-11-10
13206,CL00013206,F,IT,2025-06-22
13207,CL00013207,F,ES,2025-06-17
13208,CL00013208,M,ES,2025-01-15
13209,CL00013209,F,ES,2024-11-16
13210,CL00013210,M,ES,2025-02-07
13211,CL00013211,F,ES,2024-12-16
13212,CL00013212,M,ES,2025-04-09
13213,CL00013213,M,ES,2025-09-13
13214,CL00013214,M,ES,2025-02-03
13215,CL00013215,M,ES,2024-12-25
13216,CL00013216,M,ES,2025-08-18
13217,CL00013217,M,ES,2025-04-21
13218,CL00013218,F,ES,2025-07-24
13219,CL00013219,F,PT,2025-10-06
13220,CL00013220,M,ES,2025-01-10
13221,CL00013221,M,ES,2025-05-03
13222,CL00013222,F,ES,2025-08-04
13223,CL00013223,F,ES,2025-09-07
13224,CL00013224,M,ES,2024-12-27
13225,CL00013225,F,ES,2025-03-21
13226,CL00013226,F,ES,2025-06-26
13227,CL00013227,M,ES,2025-09-11
13228,CL00013228,F,PT,2025-10-26
13229,CL00013229,F,ES,2024-11-30
13230,CL00013230,M,IT,2025-10-23
13231,CL00013231,M,ES,2025-03-19
13232,CL00013232,M,ES,2025-07-11
13233,CL00013233,M,ES,2025-07-26
13234,CL00013234,M,ES,2024-11-16
13235,CL00013235,F,ES,2025-06-21
13236,CL00013236,F,ES,2024-11-30
13237,CL00013237,F,ES,2025-05-24
13238,CL00013238,F,ES,2025-02-13
13239,CL00013239,M,PT,2025-07-29
13240,CL00013240,F,PT,2024-11-30
13241,CL00013241,F,ES,2025-01-14
13242,CL00013242,F,ES,2025-10-01
13243,CL00013243,F,ES,2025-03-23
13244,CL00013244,M,ES,2024-11-22
13245,CL00013245,M,ES,2025-10-29
13246,CL00013246,F,ES,2025-06-08
13247,CL00013247,F,ES,2025-08-02
13248,CL00013248,M,ES,2025-09-06
13249,CL00013249,F,ES,2024-12-26
13250,CL00013250,M,ES,2025-09-09
13251,CL00013251,M,PT,2025-10-19
13252,CL00013252,M,ES,2025-05-11
13253,CL00013253,M,ES,2025-10-31
13254,CL00013254,M,ES,2025-06-24
13255,CL00013255,F,ES,2025-09-23
13256,CL00013256,M,ES,2025-05-28
13257,CL00013257,M,ES,2024-11-17
13258,CL00013258,F,ES,2025-10-23
13259,CL00013259,M,ES,2025-05-31
13260,CL00013260,M,ES,2025-01-19
13261,CL00013261,M,PT,2025-06-24
13262,CL00013262,M,ES,2025-06-18
13263,CL00013263,F,ES,2025-03-25
13264,CL00013264,M,ES,2025-09-10
13265,CL00013265,M,PT,2024-11-09
13266,CL00013266,F,ES,2025-07-29
13267,CL00013267,F,PT,2025-08-08
13268,CL00013268,M,ES,2025-10-31
13269,CL00013269,M,ES,2024-12-13
13270,CL00013270,F,ES,2025-03-26
13271,CL00013271,F,ES,2025-02-22
13272,CL00013272,M,ES,2025-06-05
13273,CL00013273,M,IT,2025-05-20
13274,CL00013274,M,ES,2025-05-02
13275,CL00013275,M,ES,2024-12-18
13276,CL00013276,M,ES,2025-01-26
13277,CL00013277,M,PT,2024-12-14
13278,CL00013278,F,PT,2025-09-12
13279,CL00013279,M,ES,2024-12-13
13280,CL00013280,M,ES,2025-10-26
13281,CL00013281,M,ES,2024-12-10
13282,CL00013282,F,PT,2025-03-24
13283,CL00013283,M,ES,2025-06-08
13284,CL00013284,M,ES,2024-12-13
13285,CL00013285,F,ES,2025-04-30
13286,CL00013286,F,ES,2025-08-11
13287,CL00013287,F,ES,2025-08-29
13288,CL00013288,F,ES,2024-12-25
13289,CL00013289,F,ES,2025-01-24
13290,CL00013290,F,ES,2025-06-18
13291,CL00013291,F,ES,2024-12-12
13292,CL00013292,M,ES,2025-07-31
13293,CL00013293,M,ES,2025-07-17
13294,CL00013294,M,ES,2025-09-18
13295,CL00013295,M,ES,2025-05-10
13296,CL00013296,F,PT,2025-09-15
13297,CL00013297,F,ES,2025-09-14
13298,CL00013298,M,IT,2024-11-20
13299,CL00013299,F,ES,2025-03-04
13300,CL00013300,F,ES,2025-04-08
13301,CL00013301,M,ES,2025-04-04
13302,CL00013302,F,ES,2025-03-07
13303,CL00013303,M,ES,2025-04-26
13304,CL00013304,M,ES,2025-02-19
13305,CL00013305,F,PT,2025-03-24
13306,CL00013306,F,ES,2024-12-11
13307,CL00013307,F,PT,2025-08-15
13308,CL00013308,F,ES,2025-04-08
13309,CL00013309,M,ES,2025-09-29
13310,CL00013310,M,ES,2025-01-12
13311,CL00013311,M,ES,2025-05-31
13312,CL00013312,F,ES,2025-10-06
13313,CL00013313,F,ES,2025-04-12
13314,CL00013314,M,ES,2025-05-27
13315,CL00013315,M,ES,2025-09-28
13316,CL00013316,M,PT,2025-09-11
13317,CL00013317,F,ES,2025-09-15
13318,CL00013318,M,ES,2025-04-17
13319,CL00013319,M,ES,2025-09-02
13320,CL00013320,M,ES,2024-12-10
13321,CL00013321,M,ES,2024-12-30
13322,CL00013322,F,ES,2025-05-24
13323,CL00013323,F,ES,2025-10-25
13324,CL00013324,F,ES,2025-06-06
13325,CL00013325,F,PT,2025-02-03
13326,CL00013326,M,PT,2025-11-04
13327,CL00013327,F,ES,2025-08-12
13328,CL00013328,M,PT,2025-09-18
13329,CL00013329,F,ES,2025-07-16
13330,CL00013330,M,ES,2025-02-24
13331,CL00013331,F,PT,2024-12-03
13332,CL00013332,M,PT,2025-01-14
13333,CL00013333,M,ES,2025-04-10
13334,CL00013334,M,PT,2025-06-12
13335,CL00013335,F,ES,2025-08-22
13336,CL00013336,M,ES,2025-08-11
13337,CL00013337,M,ES,2025-05-14
13338,CL00013338,F,ES,2025-06-26
13339,CL00013339,M,ES,2025-10-12
13340,CL00013340,F,ES,2025-07-24
13341,CL00013341,F,ES,2025-02-02
13342,CL00013342,F,IT,2025-06-02
13343,CL00013343,M,PT,2025-08-14
13344,CL00013344,M,ES,2025-05-28
13345,CL00013345,M,IT,2025-01-19
13346,CL00013346,M,ES,2025-01-05
13347,CL00013347,M,ES,2025-04-19
13348,CL00013348,M,ES,2025-04-07
13349,CL00013349,M,ES,2025-08-04
13350,CL00013350,M,ES,2025-04-17
13351,CL00013351,M,ES,2025-08-26
13352,CL00013352,F,ES,2025-09-26
13353,CL00013353,M,ES,2024-11-14
13354,CL00013354,F,ES,2025-04-05
13355,CL00013355,F,ES,2024-11-26
13356,CL00013356,M,ES,2025-05-02
13357,CL00013357,F,PT,2025-04-09
13358,CL00013358,F,ES,2025-09-10
13359,CL00013359,M,ES,2025-02-28
13360,CL00013360,F,ES,2024-12-14
13361,CL00013361,F,ES,2025-04-05
13362,CL00013362,F,PT,2025-04-06
13363,CL00013363,M,PT,2024-11-28
13364,CL00013364,F,ES,2025-08-01
13365,CL00013365,M,ES,2025-06-20
13366,CL00013366,M,ES,2025-10-15
13367,CL00013367,F,ES,2025-02-10
13368,CL00013368,F,IT,2024-11-20
13369,CL00013369,M,ES,2025-02-13
13370,CL00013370,M,ES,2024-12-28
13371,CL00013371,M,ES,2025-06-19
13372,CL00013372,F,ES,2025-08-01
13373,CL00013373,F,ES,2025-04-11
13374,CL00013374,F,ES,2025-06-05
13375,CL00013375,M,PT,2025-10-06
13376,CL00013376,M,ES,2025-03-29
13377,CL00013377,M,ES,2025-05-11
13378,CL00013378,M,PT,2025-06-29
13379,CL00013379,F,ES,2025-08-11
13380,CL00013380,M,PT,2025-01-20
13381,CL00013381,M,PT,2025-01-30
13382,CL00013382,F,PT,2024-11-27
13383,CL00013383,M,ES,2025-06-10
13384,CL00013384,F,ES,2025-04-12
13385,CL00013385,M,ES,2025-02-25
13386,CL00013386,M,ES,2024-12-09
13387,CL00013387,M,PT,2024-11-18
13388,CL00013388,M,ES,2024-12-21
13389,CL00013389,M,ES,2024-11-11
13390,CL00013390,F,IT,2024-11-21
13391,CL00013391,M,ES,2024-11-25
13392,CL00013392,F,ES,2025-02-09
13393,CL00013393,F,ES,2025-08-08
13394,CL00013394,F,ES,2025-06-03
13395,CL00013395,M,ES,2025-08-25
13396,CL00013396,M,ES,2025-05-10
13397,CL00013397,M,IT,2025-02-09
13398,CL00013398,M,ES,2025-02-22
13399,CL00013399,F,IT,2024-12-12
13400,CL00013400,M,ES,2024-12-02
13401,CL00013401,M,ES,2025-07-28
13402,CL00013402,F,ES,2025-05-02
13403,CL00013403,F,ES,2025-06-25
13404,CL00013404,M,ES,2025-04-07
13405,CL00013405,M,ES,2024-12-27
13406,CL00013406,F,ES,2024-11-24
13407,CL00013407,M,ES,2025-03-06
13408,CL00013408,M,ES,2025-08-03
13409,CL00013409,M,PT,2025-09-14
13410,CL00013410,F,ES,2025-09-14
13411,CL00013411,F,ES,2024-12-04
13412,CL00013412,M,ES,2024-12-25
13413,CL00013413,F,ES,2025-03-17
13414,CL00013414,M,PT,2025-01-09
13415,CL00013415,M,ES,2025-09-30
13416,CL00013416,M,ES,2025-09-07
13417,CL00013417,F,ES,2025-11-04
13418,CL00013418,F,ES,2025-10-25
13419,CL00013419,M,ES,2025-09-09
13420,CL00013420,F,ES,2025-08-15
13421,CL00013421,M,ES,2025-03-15
13422,CL00013422,M,ES,2025-03-19
13423,CL00013423,M,ES,2025-10-27
13424,CL00013424,F,ES,2025-08-05
13425,CL00013425,F,ES,2025-01-13
13426,CL00013426,M,ES,2025-06-28
13427,CL00013427,F,ES,2025-03-20
13428,CL00013428,F,ES,2025-05-07
13429,CL00013429,F,ES,2025-11-03
13430,CL00013430,F,ES,2025-07-03
13431,CL00013431,M,ES,2025-10-09
