mov_id,fecha,ingrediente_id,tipo,cantidad,costo_unitario,proveedor_id
18887,2025-10-06,298,salida,0.35,6.63,105
18888,2025-05-02,276,salida,0.31,5.15,165
18889,2025-04-03,98,salida,2.46,7.06,101
18890,2025-04-11,278,salida,2.02,5.21,25
18891,2025-07-12,443,salida,1.91,8.59,72
18892,2025-04-18,6,entrada,0.41,6.68,34
18893,2025-02-02,440,entrada,4.07,5.43,100
18894,2025-04-19,120,salida,1.84,5.94,27
18895,2025-03-30,85,entrada,2.14,8.18,122
18896,2025-06-26,74,salida,4.88,4.76,35
18897,2025-06-19,26,entrada,4.6,8.38,196
18898,2025-07-26,299,entrada,1.45,4.7,112
18899,2025-08-11,391,salida,2.63,1.09,22
18900,2025-01-30,414,salida,0.37,8.05,25
18901,2025-11-02,384,salida,3.1,3.59,75
18902,2025-06-19,447,salida,4.42,4.23,8
18903,2024-12-10,25,entrada,1.96,7.28,67
18904,2025-03-05,216,salida,4.38,8.85,73
18905,2025-01-09,488,entrada,1.99,7.72,135
18906,2025-07-29,339,entrada,4.44,4.39,91
18907,2025-03-05,36,salida,0.62,9.05,125
18908,2025-09-14,366,salida,4.7,9.14,124
18909,2025-03-06,361,entrada,3.15,6.93,183
18910,2025-01-16,92,entrada,3.53,2.72,115
18911,2025-03-22,76,entrada,3.97,8.75,52
18912,2025-06-28,424,entrada,2.83,9.94,156
18913,2025-05-31,380,salida,1.79,2.21,79
18914,2025-06-14,317,salida,0.88,7.47,32
18915,2025-10-11,305,salida,0.68,0.31,41
18916,2024-12-07,406,salida,0.34,9.33,57
18917,2025-08-14,74,entrada,2.13,7.66,45
18918,2025-10-13,380,salida,2.55,2.94,19
18919,2025-07-05,295,salida,4.39,4.24,76
18920,2025-01-21,40,salida,1.56,8.1,143
18921,2025-04-26,355,salida,4.97,3.79,0
18922,2025-04-23,497,entrada,4.03,9.04,33
18923,2025-03-30,215,salida,1.83,0.45,129
18924,2024-12-24,374,salida,2.94,3.34,153
18925,2025-04-09,376,entrada,3.5,2.47,173
18926,2025-07-26,123,entrada,1.5,5.95,52
18927,2025-03-14,183,salida,4.38,6.97,169
18928,2025-11-03,225,entrada,2.92,6.11,36
18929,2025-01-18,186,salida,0.85,9.21,191
18930,2025-04-22,187,salida,0.16,3.54,96
18931,2025-09-12,11,salida,1.3,3.2,98
18932,2025-06-12,217,salida,2.23,3.27,93
18933,2025-01-04,330,entrada,3.5,6.12,169
18934,2025-09-05,200,salida,3.76,7.67,88
18935,2025-07-29,141,entrada,2.4,6.9,81
18936,2025-05-29,364,salida,4.44,8.08,181
18937,2025-02-27,392,salida,0.82,7.72,33
18938,2025-05-16,374,salida,0.4,9.97,56
18939,2025-07-25,480,entrada,2.01,3.88,99
18940,2025-01-14,324,salida,1.09,1.34,5
18941,2025-01-12,467,entrada,4.79,3.34,5
18942,2025-05-27,292,entrada,3.1,4.57,165
18943,2025-05-16,265,salida,2.61,1.51,102
18944,2025-04-06,228,salida,4.38,9.65,124
18945,2025-07-08,138,salida,1.38,1.45,72
18946,2025-06-19,446,entrada,1.22,8.07,71
18947,2024-12-29,349,entrada,2.65,2.72,198
18948,2024-12-08,295,salida,0.59,0.9,17
18949,2025-10-26,494,entrada,0.4,4.57,120
18950,2025-07-20,50,salida,3.95,2.74,40
18951,2025-01-28,77,salida,3.98,1.77,68
18952,2024-11-14,369,salida,3.87,5.45,65
18953,2025-04-21,228,entrada,4.54,7.61,4
18954,2024-11-15,153,entrada,4.36,3.2,104
18955,2024-12-02,41,salida,2.88,9.75,112
18956,2025-08-14,488,entrada,2.96,3.04,88
18957,2024-12-04,89,salida,2.91,2.28,188
18958,2025-03-18,65,salida,2.9,6.16,126
18959,2025-10-23,43,entrada,4.65,8.28,137
18960,2025-05-30,435,salida,3.52,5.74,107
18961,2025-08-22,7,entrada,2.65,3.93,108
18962,2025-07-13,345,entrada,4.45,3.55,168
18963,2025-10-20,33,salida,2.38,1.07,184
18964,2024-12-28,273,entrada,2.06,10.14,11
18965,2025-04-06,448,entrada,3.82,4.95,40
18966,2025-07-30,232,entrada,3.06,4.2,140
18967,2025-07-14,477,salida,4.05,9.83,71
18968,2024-12-14,282,salida,2.07,4.6,77
18969,2025-07-26,8,salida,5.03,3.3,153
18970,2025-06-08,142,salida,4.32,0.72,29
18971,2025-02-15,435,salida,0.59,5.55,89
18972,2025-03-12,279,salida,0.6,4.15,10
18973,2025-01-12,348,salida,1.54,1.98,69
18974,2025-01-25,271,entrada,2.69,0.39,173
18975,2025-07-24,285,salida,0.7,7.48,139
18976,2025-04-23,40,salida,1.37,6.14,39
18977,2025-06-17,493,salida,3.9,1.69,42
18978,2025-07-21,464,salida,2.07,4.93,63
18979,2025-10-27,309,salida,0.61,7.74,63
18980,2025-04-24,107,salida,4.51,7.15,21
18981,2025-02-27,343,entrada,1.83,0.32,199
18982,2024-12-16,238,salida,4.33,3.06,28
18983,2025-09-13,115,salida,2.83,2.66,29
18984,2025-10-14,494,salida,1.41,3.31,114
18985,2025-09-28,390,entrada,1.81,3.16,169
18986,2025-06-24,307,entrada,2.94,9.55,96
18987,2025-02-26,367,salida,1.69,2.9,20
18988,2024-11-20,486,salida,5.02,3.66,16
18989,2025-07-17,433,entrada,1.23,10.01,183
18990,2024-12-04,112,salida,4.35,3.43,132
18991,2025-03-08,402,salida,4.43,7.66,100
18992,2025-05-07,288,salida,3.88,3.16,26
18993,2025-08-12,62,entrada,1.19,6.17,102
18994,2025-10-25,458,salida,5.04,3.94,83
18995,2025-09-10,444,salida,1.83,7.81,107
18996,2024-12-24,148,entrada,2.5,4.96,103
18997,2025-05-24,215,entrada,2.8,3.22,114
18998,2025-01-11,279,salida,1.14,1.22,86
18999,2024-11-13,351,salida,2.17,4.94,11
19000,2025-07-11,11,salida,0.27,5.77,164
19001,2025-08-08,143,salida,1.85,5.18,192
19002,2025-05-25,54,salida,1.55,1.31,21
19003,2025-01-16,55,salida,3.48,9.31,9
19004,2025-08-05,452,entrada,4.83,6.09,99
19005,2025-09-06,267,salida,5.01,5.3,30
19006,2025-07-10,277,salida,1.97,10.04,150
19007,2025-02-04,0,entrada,3.04,1.56,118
19008,2025-01-04,143,salida,4.87,8.44,142
19009,2025-03-24,147,entrada,2.79,9.55,18
19010,2024-11-13,113,entrada,4.03,3.16,155
19011,2025-08-17,8,entrada,2.92,6.42,175
19012,2024-12-17,274,salida,3.59,7.85,59
19013,2024-11-21,293,salida,3.36,5.48,63
19014,2025-07-05,178,entrada,1.72,4.89,84
19015,2025-08-02,343,salida,1.94,7.03,168
19016,2025-01-10,478,salida,4.43,4.02,114
19017,2025-04-20,240,entrada,1.16,7.54,196
19018,2025-08-29,358,salida,0.31,0.94,193
19019,2025-09-28,427,salida,0.49,6.49,128
19020,2025-03-29,128,salida,1.19,1.79,41
19021,2025-10-07,183,salida,4.63,2.73,71
19022,2025-02-25,257,salida,0.4,8.84,55
19023,2025-09-10,408,salida,2.36,9.52,36
19024,2025-08-29,363,entrada,4.68,2.36,132
19025,2025-11-03,182,salida,3.91,2.95,102
19026,2025-04-03,263,entrada,1.42,7.95,28
19027,2024-12-08,175,salida,0.11,1.87,72
19028,2025-05-13,329,entrada,1.25,5.43,47
19029,2025-10-18,134,salida,3.72,4.24,65
19030,2025-08-19,214,entrada,1.88,8.85,41
19031,2025-05-03,380,entrada,1.22,3.04,152
19032,2025-06-28,62,salida,4.74,3.2,78
19033,2025-01-20,418,salida,1.58,4.22,63
19034,2024-11-20,37,salida,4.89,3.2,51
19035,2025-09-14,361,salida,1.65,9.27,96
19036,2025-02-19,302,entrada,3.32,4.89,63
19037,2025-06-16,121,entrada,3.68,9.2,46
19038,2025-07-12,414,entrada,1.31,5.63,160
19039,2024-12-07,301,entrada,0.83,3.2,60
19040,2025-04-01,310,salida,4.91,9.33,72
19041,2025-01-07,191,entrada,4.05,4.05,102
19042,2025-05-08,79,salida,4.12,9.06,102
19043,2025-07-05,15,entrada,0.5,0.5,176
19044,2025-03-11,11,salida,2.17,2.34,128
19045,2025-06-01,412,salida,4.73,5.04,94
19046,2025-02-13,296,salida,3.6,8.92,132
19047,2025-07-24,332,salida,2.41,8.68,71
19048,2025-10-01,401,entrada,0.5,4.59,97
19049,2025-08-09,424,entrada,3.63,9.18,147
19050,2025-04-09,294,salida,4.37,1.75,187
19051,2024-12-28,426,salida,1.86,9.09,72
19052,2025-08-24,79,salida,0.79,7.37,187
19053,2025-01-20,426,salida,2.43,2.57,6
19054,2025-05-19,306,salida,4.93,0.9,78
19055,2025-06-19,136,salida,1.69,7.48,168
19056,2024-11-10,130,entrada,2.18,4.89,109
19057,2025-07-01,394,entrada,3.36,0.74,31
19058,2025-09-13,112,entrada,4.87,2.61,18
19059,2025-07-06,462,entrada,2.6,6.57,81
19060,2024-12-07,102,salida,3.7,4.09,5
19061,2025-03-05,78,salida,0.89,9.17,41
19062,2025-08-21,171,salida,0.57,4.99,180
19063,2025-01-17,220,salida,4.63,0.33,196
19064,2025-01-05,177,salida,3.74,2.82,188
19065,2024-12-13,150,salida,0.44,5.62,132
19066,2025-04-21,220,entrada,2.31,0.64,198
19067,2025-04-25,70,entrada,2.33,5.8,20
19068,2025-09-29,256,salida,4.63,2.95,184
19069,2025-03-03,132,salida,4.26,0.21,164
19070,2025-08-07,438,entrada,3.87,8.87,72
19071,2025-10-26,296,entrada,4.12,1.51,125
19072,2024-11-13,70,entrada,2.78,8.47,138
19073,2025-01-18,345,entrada,1.98,9.44,122
19074,2025-07-12,272,salida,0.39,4.71,90
19075,2024-11-12,315,entrada,3.51,5.89,180
19076,2025-06-21,292,salida,1.72,1.88,116
19077,2024-11-22,255,salida,0.56,2.71,50
19078,2025-08-26,340,salida,0.13,9.93,24
19079,2025-09-05,21,salida,0.82,2.78,75
19080,2025-10-13,288,salida,4.24,5.42,30
19081,2025-02-15,298,salida,3.64,3.74,191
19082,2025-01-11,251,entrada,0.73,5.06,6
19083,2025-03-25,379,salida,2.62,8.23,25
19084,2025-02-01,256,salida,3.87,1.86,33
19085,2025-07-12,327,salida,0.38,3.92,15
19086,2025-06-23,280,entrada,3.83,10.1,7
19087,2024-12-28,327,salida,2.99,3.27,105
19088,2025-01-13,489,salida,3.9,7.88,78
19089,2025-01-02,115,entrada,0.92,1.91,42
19090,2025-03-20,316,entrada,1.0,3.97,132
19091,2025-02-13,361,salida,0.87,8.42,132
19092,2025-06-28,414,salida,1.91,5.26,85
19093,2025-07-02,347,entrada,5.02,5.66,8
19094,2025-07-25,405,entrada,4.0,4.99,76
19095,2025-06-23,215,salida,2.43,8.21,177
19096,2025-05-09,270,salida,3.27,2.23,191
19097,2025-07-18,23,entrada,0.77,1.02,168
19098,2025-07-26,144,salida,3.9,4.81,82
19099,2024-11-13,328,entrada,1.88,1.13,96
19100,2024-12-29,127,entrada,3.76,8.11,1
19101,2025-10-13,13,salida,2.67,2.09,178
19102,2025-08-15,196,salida,1.47,7.04,110
19103,2025-06-29,250,entrada,0.28,8.68,55
19104,2025-06-26,255,salida,0.18,1.08,104
19105,2025-08-24,184,salida,1.19,6.09,29
19106,2025-02-27,386,salida,4.23,0.96,86
19107,2025-08-30,181,salida,0.51,8.54,171
19108,2025-09-29,144,entrada,0.6,10.03,64
19109,2024-11-30,320,salida,3.05,1.48,31
19110,2025-02-18,158,entrada,3.57,4.17,54
19111,2025-07-04,5,salida,1.96,7.85,97
19112,2025-09-15,31,salida,2.69,1.25,146
19113,2025-05-24,5,salida,3.81,4.39,16
19114,2025-09-07,460,entrada,2.06,8.25,56
19115,2025-04-01,454,salida,0.23,5.82,50
19116,2025-05-14,379,entrada,2.19,3.59,74
19117,2025-10-02,419,salida,0.43,2.7,67
19118,2025-05-03,225,salida,2.37,9.83,176
19119,2025-11-02,288,entrada,0.16,1.19,120
19120,2025-02-28,23,salida,3.89,7.55,54
19121,2024-12-07,88,salida,4.13,8.52,189
19122,2025-08-21,103,salida,3.52,8.29,92
19123,2025-05-08,35,salida,0.92,7.48,150
19124,2024-11-15,309,salida,2.92,3.56,188
19125,2025-04-29,219,entrada,0.11,7.68,145
19126,2025-05-15,379,salida,4.91,4.41,28
19127,2025-05-10,102,salida,4.67,4.35,53
19128,2025-04-09,413,salida,2.7,8.4,1
19129,2025-10-27,77,salida,3.27,2.8,173
19130,2025-05-02,315,salida,0.13,4.44,190
19131,2025-07-23,259,salida,1.24,3.15,147
19132,2025-01-20,339,salida,3.63,3.19,117
19133,2024-12-15,457,entrada,4.24,8.1,167
19134,2025-02-05,354,salida,3.05,10.07,177
19135,2025-08-08,468,entrada,4.62,2.86,6
19136,2024-12-10,327,salida,3.78,6.13,154
19137,2025-04-23,134,entrada,2.14,6.91,33
19138,2025-10-21,436,entrada,1.09,5.83,17
19139,2025-01-09,298,salida,3.67,7.24,113
19140,2025-02-26,263,entrada,2.08,9.42,38
19141,2024-11-14,12,entrada,1.57,9.33,150
19142,2025-03-03,94,salida,2.12,2.5,83
19143,2025-10-03,327,entrada,3.0,0.57,87
19144,2024-12-25,483,salida,2.15,9.06,6
19145,2025-07-28,364,entrada,0.83,9.66,94
19146,2024-11-10,147,salida,2.47,0.8,122
19147,2025-08-02,108,salida,0.15,4.4,172
19148,2025-04-10,203,salida,3.64,4.74,4
19149,2025-10-07,305,entrada,2.29,6.9,22
19150,2025-09-29,477,salida,3.06,0.25,3
19151,2025-09-24,113,entrada,3.5,6.02,182
19152,2025-09-11,226,salida,1.81,5.93,5
19153,2024-12-18,289,entrada,2.1,0.94,140
19154,2025-04-20,186,entrada,3.7,3.66,162
19155,2025-07-26,420,salida,3.71,9.67,181
19156,2024-12-02,482,salida,3.1,5.06,76
19157,2025-02-22,362,salida,2.22,7.97,48
19158,2025-07-16,20,salida,4.2,8.17,142
19159,2025-10-08,374,salida,0.82,6.92,137
19160,2025-09-18,153,salida,1.62,0.92,107
19161,2024-11-22,460,salida,3.0,2.87,187
19162,2025-10-24,173,entrada,1.78,4.13,172
19163,2025-07-10,315,entrada,2.05,8.05,77
19164,2025-02-08,11,salida,1.0,7.03,69
19165,2024-12-14,170,salida,4.83,5.35,14
19166,2025-04-29,270,salida,0.17,9.42,146
19167,2025-09-03,395,salida,0.73,9.46,195
19168,2025-10-04,106,salida,2.35,6.25,45
19169,2025-10-26,278,salida,0.54,1.98,108
19170,2024-12-29,422,entrada,4.5,6.87,76
19171,2025-05-20,104,salida,1.0,2.06,168
19172,2025-09-20,267,entrada,3.69,9.57,108
19173,2025-05-31,296,salida,3.18,5.15,177
19174,2025-06-09,236,salida,0.73,2.43,115
19175,2024-11-19,214,salida,2.07,3.73,44
19176,2025-08-16,482,salida,3.9,0.53,70
19177,2025-09-13,423,salida,2.82,0.4,174
19178,2024-11-28,439,entrada,2.39,7.48,18
19179,2025-06-11,451,salida,2.29,3.33,51
19180,2025-02-14,28,salida,3.39,8.07,139
19181,2025-09-10,9,salida,2.88,3.01,38
19182,2024-12-08,430,entrada,1.58,9.31,100
19183,2024-12-10,340,entrada,3.9,6.04,89
19184,2025-06-08,406,salida,3.21,1.31,9
19185,2025-08-06,262,salida,3.8,6.98,29
19186,2025-01-20,457,salida,3.9,5.51,78
19187,2025-08-16,10,salida,3.29,6.43,86
19188,2025-07-18,225,salida,4.32,4.35,92
19189,2024-11-18,19,salida,1.8,6.85,140
19190,2025-09-08,221,salida,1.13,8.98,97
19191,2024-12-27,320,entrada,3.64,9.09,192
19192,2024-12-20,80,salida,2.35,8.35,59
19193,2025-01-20,221,salida,2.01,3.07,20
19194,2025-10-06,129,entrada,3.64,3.49,2
19195,2025-05-09,480,salida,1.5,6.98,151
19196,2025-04-26,499,entrada,0.17,0.98,198
19197,2025-01-07,308,entrada,2.73,4.81,16
19198,2025-11-01,143,entrada,2.86,7.31,31
19199,2025-08-16,497,salida,1.63,8.38,193
19200,2025-02-21,49,salida,0.22,4.21,134
19201,2025-02-03,361,salida,1.05,3.87,43
19202,2025-06-18,359,entrada,0.13,5.25,60
19203,2025-08-30,231,salida,2.47,5.41,177
19204,2024-12-17,193,salida,1.24,9.41,22
19205,2025-01-16,391,salida,5.07,5.31,114
19206,2025-08-24,333,salida,2.75,5.21,83
19207,2024-12-08,196,salida,1.28,4.86,88
19208,2024-12-08,377,entrada,2.41,4.14,31
19209,2025-09-03,52,salida,1.31,9.76,172
19210,2025-01-07,367,salida,0.97,5.82,99
19211,2025-08-26,193,salida,4.2,10.15,91
19212,2025-03-16,59,salida,4.13,5.93,115
19213,2025-03-26,39,entrada,4.08,9.02,26
19214,2024-11-08,63,entrada,4.61,0.92,176
19215,2025-04-29,137,entrada,2.77,8.41,83
19216,2025-04-02,230,salida,4.73,3.12,43
19217,2025-04-20,54,salida,3.89,3.21,2
19218,2025-07-23,474,entrada,3.16,3.04,89
19219,2025-05-22,12,salida,4.11,4.37,55
19220,2025-08-23,455,salida,0.3,7.38,6
19221,2025-05-27,265,entrada,1.9,5.82,78
19222,2025-09-13,301,salida,4.83,6.78,37
19223,2025-05-16,49,salida,2.81,3.17,171
19224,2024-12-04,256,entrada,3.34,2.45,94
19225,2025-10-30,458,salida,3.09,9.43,2
19226,2024-11-26,22,salida,1.75,8.06,127
19227,2025-06-19,408,salida,4.45,2.9,91
19228,2025-06-08,136,salida,1.36,0.29,155
19229,2025-09-15,385,entrada,2.73,3.5,197
19230,2025-01-08,400,salida,2.43,8.78,77
19231,2025-06-26,289,salida,1.42,8.89,1
19232,2024-12-18,123,salida,0.74,1.31,54
19233,2025-04-18,99,entrada,4.78,4.36,16
19234,2025-02-14,162,salida,1.61,9.06,143
19235,2025-08-18,317,salida,0.72,2.89,12
19236,2025-02-27,147,salida,2.47,5.56,161
19237,2025-03-28,191,salida,4.6,5.11,189
19238,2025-04-25,453,salida,4.59,3.87,68
19239,2024-12-17,352,salida,1.83,9.67,153
19240,2025-04-19,163,salida,0.26,4.94,29
19241,2025-10-26,146,entrada,0.77,6.83,186
19242,2024-11-23,186,salida,3.91,1.16,143
19243,2025-01-21,178,entrada,4.29,4.94,107
19244,2024-12-30,463,salida,0.1,8.15,59
19245,2025-04-02,205,entrada,1.44,5.68,155
19246,2024-12-29,79,entrada,2.64,4.69,113
19247,2025-02-13,178,salida,2.44,4.54,9
19248,2025-03-02,34,entrada,1.78,4.22,26
19249,2025-02-20,133,entrada,0.15,5.77,19
19250,2025-04-06,135,salida,2.92,2.52,131
19251,2024-11-19,431,entrada,0.6,0.34,48
19252,2025-08-26,494,entrada,3.73,10.04,157
19253,2025-10-29,281,salida,4.29,4.22,71
19254,2025-04-25,337,salida,3.83,5.83,195
19255,2025-01-22,324,salida,4.87,7.13,10
19256,2025-08-06,52,salida,0.28,2.64,125
19257,2025-03-21,281,entrada,3.97,9.25,191
19258,2025-06-02,163,entrada,0.7,1.85,158
19259,2024-12-24,347,entrada,3.84,7.76,160
19260,2025-04-12,296,entrada,0.47,8.22,171
19261,2025-09-18,453,salida,1.57,2.49,126
19262,2024-12-05,46,entrada,2.03,7.11,147
19263,2025-04-23,103,entrada,2.89,3.19,145
19264,2025-09-11,299,salida,1.26,8.84,156
19265,2025-04-27,436,entrada,3.77,8.5,86
19266,2024-11-27,121,entrada,2.39,0.57,90
19267,2025-03-09,358,salida,2.73,2.57,19
19268,2025-09-26,253,salida,1.11,1.32,104
19269,2025-10-16,380,salida,0.42,5.81,165
19270,2025-01-13,424,salida,3.37,2.19,172
19271,2025-06-14,232,salida,4.53,3.82,76
19272,2025-03-06,323,salida,4.39,6.15,196
19273,2025-05-22,217,entrada,4.63,1.26,167
19274,2025-06-12,298,salida,0.43,5.85,54
19275,2024-11-15,483,salida,2.29,7.11,57
19276,2025-02-03,397,salida,2.06,4.84,139
19277,2025-06-14,436,salida,0.72,4.76,114
19278,2025-06-01,199,salida,1.05,4.2,69
19279,2025-07-25,120,entrada,1.74,0.93,3
19280,2025-01-25,418,entrada,4.79,1.67,76
19281,2025-07-22,179,salida,1.94,1.48,131
19282,2025-04-30,30,entrada,3.74,1.11,169
19283,2024-12-11,167,salida,0.38,7.19,77
19284,2025-08-13,107,entrada,0.29,3.98,85
19285,2025-02-28,20,salida,0.67,5.63,145
19286,2025-03-21,149,entrada,1.3,0.37,96
19287,2025-03-28,449,entrada,2.1,9.52,137
19288,2025-06-30,498,salida,4.51,6.51,74
19289,2025-04-11,266,entrada,1.86,5.62,5
19290,2025-08-28,252,entrada,3.55,5.56,60
19291,2025-06-12,6,salida,2.55,6.37,117
19292,2025-10-19,408,entrada,0.88,9.02,109
19293,2025-07-20,244,salida,1.96,7.56,102
19294,2025-01-02,341,salida,3.11,7.46,186
19295,2025-05-08,28,salida,1.59,9.85,76
19296,2025-10-25,473,entrada,4.13,8.37,4
19297,2025-05-13,241,salida,4.63,3.82,169
19298,2025-08-24,368,salida,2.75,5.05,38
19299,2025-01-30,325,entrada,5.05,3.19,93
19300,2025-07-18,305,salida,0.43,7.29,199
19301,2025-01-07,70,entrada,1.76,5.19,58
19302,2025-07-15,361,entrada,0.12,3.47,143
19303,2025-10-16,167,entrada,1.59,1.25,115
19304,2025-10-22,431,entrada,4.52,2.42,45
19305,2025-04-27,475,salida,2.5,9.93,140
19306,2025-05-12,483,entrada,1.44,8.51,116
19307,2024-11-19,136,entrada,2.24,5.68,131
19308,2025-06-22,191,salida,0.36,7.24,86
19309,2025-02-01,112,entrada,2.83,9.56,26
19310,2025-02-26,394,salida,1.0,8.75,24
19311,2025-07-16,417,entrada,4.55,5.64,5
19312,2025-08-07,268,entrada,4.71,8.49,194
19313,2024-12-25,145,salida,0.18,5.33,17
19314,2025-02-28,202,salida,2.56,7.61,57
19315,2025-02-12,85,salida,1.48,7.64,49
19316,2024-11-24,468,salida,1.41,8.86,30
19317,2025-09-11,170,salida,4.17,5.6,8
19318,2025-04-04,235,salida,2.9,7.49,121
19319,2025-09-06,41,salida,5.01,2.02,132
19320,2025-03-17,230,salida,4.86,9.5,191
19321,2025-06-05,203,entrada,4.95,4.48,188
19322,2025-09-05,192,salida,1.14,1.4,109
19323,2024-11-27,489,salida,1.73,9.85,56
19324,2025-10-06,213,salida,0.8,8.16,40
19325,2025-09-10,488,salida,3.71,5.43,85
19326,2025-10-28,4,salida,3.8,0.41,114
19327,2025-05-04,402,salida,4.71,0.75,27
19328,2025-07-01,127,entrada,2.56,5.01,132
19329,2025-08-17,306,entrada,1.13,4.68,11
19330,2025-09-04,325,salida,3.66,4.63,150
19331,2025-05-25,475,salida,4.07,9.97,81
19332,2025-06-23,391,entrada,4.2,6.59,18
19333,2025-10-08,7,entrada,3.84,2.69,125
19334,2025-08-19,229,salida,2.5,8.89,92
19335,2025-09-08,219,entrada,3.92,8.62,177
19336,2025-04-01,334,entrada,1.6,4.98,29
19337,2025-03-25,488,salida,3.52,7.02,64
19338,2025-03-30,55,entrada,2.27,2.22,42
19339,2025-05-28,324,salida,0.8,9.35,3
19340,2025-11-05,278,salida,2.58,3.54,67
19341,2025-04-17,14,salida,3.21,5.09,10
19342,2025-07-23,484,salida,1.22,0.96,51
19343,2024-12-14,36,entrada,4.61,2.24,118
19344,2025-04-30,26,entrada,4.46,1.34,149
19345,2025-09-30,108,entrada,4.18,1.15,49
19346,2025-09-02,99,salida,2.0,3.37,51
19347,2025-07-10,101,salida,3.39,3.32,140
19348,2024-12-19,183,entrada,2.27,3.69,195
19349,2025-07-02,349,salida,4.04,0.67,125
19350,2025-03-11,395,salida,4.6,6.07,109
19351,2025-02-23,319,entrada,3.61,2.52,116
19352,2025-08-29,39,entrada,4.12,9.05,1
19353,2025-10-11,130,entrada,2.81,9.75,36
19354,2025-08-09,92,salida,1.84,1.66,113
19355,2025-03-08,177,entrada,1.14,8.78,184
19356,2025-10-28,131,entrada,3.77,2.15,27
19357,2025-08-01,449,salida,2.82,1.5,165
19358,2025-09-26,20,entrada,3.68,4.41,194
19359,2025-05-22,15,salida,2.36,6.63,20
19360,2025-04-27,189,salida,3.65,1.07,111
19361,2025-10-22,281,entrada,1.61,2.45,185
19362,2025-07-06,312,salida,0.16,1.42,59
19363,2025-03-27,191,salida,4.57,8.99,134
19364,2024-12-03,364,entrada,2.61,4.52,57
19365,2025-08-04,122,salida,3.93,4.41,27
19366,2025-08-21,168,salida,1.69,7.88,90
19367,2025-08-13,171,entrada,1.81,3.41,71
19368,2025-03-14,215,entrada,2.52,9.39,129
19369,2025-07-13,342,salida,0.58,0.63,143
19370,2025-03-30,141,entrada,2.92,10.12,69
19371,2025-10-01,69,entrada,2.89,1.75,89
19372,2025-02-07,86,salida,3.69,3.01,82
19373,2025-04-28,263,entrada,2.23,8.07,44
19374,2024-12-21,243,entrada,2.42,7.99,80
19375,2025-10-14,47,salida,1.21,8.36,184
19376,2025-10-26,409,entrada,3.87,6.6,93
19377,2024-12-26,393,salida,1.0,5.39,154
19378,2024-11-07,160,entrada,3.37,2.46,173
19379,2024-11-06,253,salida,4.0,6.85,52
19380,2025-09-04,244,salida,1.63,3.82,65
19381,2025-05-26,326,entrada,3.84,9.26,45
19382,2025-09-13,489,salida,4.3,8.0,60
19383,2025-02-25,33,salida,3.45,5.62,194
19384,2025-05-03,66,salida,2.01,2.6,19
19385,2025-01-24,78,entrada,1.59,4.42,120
19386,2025-08-27,429,entrada,0.6,1.71,150
19387,2025-03-22,194,salida,1.3,6.43,22
19388,2025-09-06,177,salida,0.33,0.57,90
19389,2024-12-27,460,entrada,2.22,7.69,48
19390,2025-09-12,72,entrada,4.03,2.32,80
19391,2024-12-27,106,salida,4.08,3.15,151
19392,2025-04-07,13,salida,5.04,8.47,7
19393,2025-04-19,118,entrada,0.85,9.61,154
19394,2025-10-29,205,salida,4.21,1.41,12
19395,2025-03-05,235,salida,4.41,8.69,131
19396,2025-08-07,458,salida,3.54,0.25,141
19397,2025-10-21,20,entrada,4.75,7.25,3
19398,2025-06-06,109,salida,3.08,10.14,198
19399,2025-03-09,288,salida,2.64,9.81,117
19400,2024-12-15,20,salida,1.96,3.12,35
19401,2025-01-03,61,salida,3.68,6.07,181
19402,2025-05-23,126,salida,1.8,1.25,65
19403,2025-05-06,328,salida,0.64,6.1,145
19404,2025-01-13,94,salida,1.44,0.55,45
19405,2025-10-01,248,salida,4.97,4.29,199
19406,2025-03-27,477,entrada,2.35,8.07,184
19407,2025-07-23,250,entrada,1.83,7.37,85
19408,2025-08-18,26,entrada,3.35,8.35,2
19409,2025-06-27,330,salida,4.72,3.01,69
19410,2025-04-25,480,salida,0.9,0.79,139
19411,2025-09-22,284,salida,0.66,6.34,67
19412,2025-03-24,433,salida,3.33,1.52,43
19413,2024-11-22,1,salida,2.18,5.45,185
19414,2024-12-30,385,salida,2.62,8.73,49
19415,2025-10-04,433,salida,2.52,8.86,15
19416,2025-09-18,387,salida,1.72,2.71,83
19417,2025-08-29,45,salida,4.12,5.73,28
19418,2025-08-17,492,salida,1.31,2.14,152
19419,2024-12-21,311,entrada,1.08,8.49,193
19420,2025-08-09,494,entrada,4.4,7.23,137
19421,2025-09-29,105,entrada,2.57,5.21,82
19422,2025-01-21,282,salida,4.6,3.29,6
19423,2025-09-18,192,entrada,0.24,1.31,152
19424,2025-08-16,69,entrada,2.47,7.27,196
