plato_id,ingrediente_id,cantidad_receta
1849,120,0.352
1849,263,0.22
1850,151,0.494
1850,236,0.375
1850,108,0.549
1851,223,0.392
1851,58,0.319
1851,202,0.476
1851,450,0.135
1851,96,0.347
1851,134,0.384
1851,198,0.533
1852,427,0.126
1852,348,0.537
1852,389,0.197
1852,218,0.496
1852,224,0.548
1852,180,0.277
1853,113,0.119
1853,83,0.362
1854,435,0.221
1854,220,0.548
1855,304,0.446
1855,222,0.515
1855,375,0.324
1855,310,0.24
1855,73,0.339
1855,197,0.141
1855,218,0.222
1856,305,0.523
1856,451,0.341
1856,57,0.112
1856,32,0.495
1856,151,0.474
1856,212,0.125
1857,192,0.39
1857,277,0.349
1857,103,0.376
1857,401,0.494
1858,338,0.312
1858,146,0.501
1858,369,0.304
1859,414,0.574
1859,216,0.558
1859,70,0.414
1859,38,0.578
1859,148,0.104
1860,286,0.185
1860,478,0.187
1860,141,0.536
1860,45,0.214
1860,44,0.467
1860,456,0.474
1861,131,0.59
1861,236,0.564
1861,294,0.474
1861,217,0.346
1861,262,0.2
1862,261,0.595
1862,301,0.181
1862,470,0.324
1862,355,0.318
1863,397,0.441
1863,378,0.365
1863,210,0.252
1863,252,0.461
1864,137,0.599
1864,378,0.406
1864,314,0.386
1865,209,0.261
1865,285,0.228
1865,326,0.588
1865,467,0.448
1865,142,0.351
1866,42,0.534
1866,186,0.369
1866,281,0.369
1867,432,0.311
1867,258,0.484
1868,6,0.441
1868,58,0.266
1869,141,0.399
1869,112,0.486
1869,69,0.199
1869,456,0.553
1870,451,0.584
1870,33,0.597
1871,200,0.282
1871,318,0.139
1871,236,0.252
1871,59,0.295
1871,140,0.241
1871,454,0.584
1871,478,0.215
1872,261,0.47
1872,6,0.484
1872,279,0.377
1872,485,0.169
1873,491,0.504
1873,124,0.536
1873,99,0.114
1874,359,0.39
1874,279,0.36
1874,247,0.567
1874,276,0.347
1874,220,0.551
1874,327,0.22
1874,119,0.377
1875,57,0.538
1875,160,0.477
1875,28,0.459
1875,118,0.442
1875,244,0.507
1875,56,0.146
1875,50,0.309
1876,144,0.315
1876,372,0.556
1876,242,0.168
1877,294,0.269
1877,416,0.349
1877,7,0.332
1877,344,0.535
1877,170,0.334
1877,350,0.246
1877,49,0.241
1878,181,0.281
1878,266,0.377
1878,151,0.563
1879,427,0.593
1879,97,0.573
1879,426,0.57
1879,124,0.213
1880,422,0.324
1880,170,0.546
1881,243,0.49
1881,236,0.272
1881,113,0.103
1881,38,0.588
1882,384,0.464
1882,34,0.161
1882,80,0.453
1882,424,0.549
1883,183,0.224
1883,37,0.456
1884,312,0.301
1884,44,0.201
1885,441,0.422
1885,170,0.407
1885,268,0.323
1885,179,0.514
1885,424,0.114
1885,231,0.577
1885,200,0.509
1886,146,0.302
1886,332,0.441
1886,276,0.531
1886,139,0.568
1887,308,0.135
1887,333,0.389
1887,492,0.185
1887,36,0.227
1887,442,0.373
1888,26,0.542
1888,56,0.305
1888,92,0.427
1889,127,0.581
1889,345,0.342
1890,330,0.252
1890,311,0.139
1890,13,0.382
1890,253,0.305
1890,487,0.232
1890,133,0.436
1891,202,0.124
1891,407,0.116
1891,421,0.579
1891,135,0.145
1891,115,0.309
1891,498,0.454
1891,361,0.284
1892,233,0.359
1892,170,0.394
1892,494,0.597
1892,318,0.234
1892,201,0.51
1893,470,0.425
1893,477,0.418
1893,340,0.271
1893,451,0.34
1893,2,0.58
1893,391,0.259
1894,284,0.464
1894,142,0.248
1894,483,0.415
1895,392,0.577
1895,245,0.383
1895,58,0.214
1895,273,0.539
1895,418,0.3
1895,395,0.462
1895,367,0.584
1896,248,0.485
1896,442,0.335
1896,448,0.368
1896,198,0.166
1896,12,0.266
1896,232,0.543
1896,361,0.564
1897,230,0.371
1897,402,0.144
1898,147,0.575
1898,131,0.429
1898,69,0.276
1898,330,0.329
1898,364,0.384
1898,194,0.16
1899,237,0.305
1899,114,0.308
1899,380,0.32
1899,286,0.574
1899,15,0.23
1900,221,0.385
1900,239,0.291
1901,338,0.262
1901,170,0.342
1901,418,0.434
1902,210,0.123
1902,205,0.343
1903,339,0.268
1903,358,0.276
1903,389,0.546
1903,362,0.442
1903,278,0.556
1903,191,0.119
1904,155,0.115
1904,468,0.412
1904,174,0.585
1904,357,0.482
1904,464,0.266
1905,242,0.395
1905,274,0.205
1905,45,0.239
1905,368,0.295
1905,35,0.562
1906,163,0.251
1906,268,0.535
1906,384,0.241
1906,446,0.578
1906,32,0.515
1907,375,0.133
1907,384,0.396
1907,230,0.568
1907,64,0.374
1907,74,0.342
1907,47,0.275
1908,222,0.212
1908,331,0.147
1908,69,0.284
1908,459,0.577
1908,447,0.256
1909,140,0.213
1909,404,0.174
1909,440,0.35
1909,264,0.372
1909,52,0.323
1910,86,0.281
1910,19,0.39
1910,353,0.362
1910,309,0.516
1910,451,0.201
1910,61,0.162
1911,11,0.31
1911,345,0.571
1911,400,0.503
1911,17,0.452
1911,103,0.332
1911,360,0.5
1911,320,0.174
1912,352,0.171
1912,99,0.182
1912,119,0.344
1913,443,0.207
1913,191,0.493
1913,315,0.294
1913,41,0.523
1913,268,0.397
1913,362,0.259
1913,46,0.21
1914,23,0.548
1914,150,0.271
1914,168,0.245
1915,102,0.406
1915,472,0.145
1915,339,0.25
1915,337,0.43
1915,247,0.151
1916,406,0.179
1916,255,0.474
1916,192,0.167
1917,342,0.482
1917,27,0.116
1917,102,0.19
1918,83,0.46
1918,18,0.26
1918,425,0.23
1918,96,0.4
1918,372,0.219
1918,400,0.278
1919,429,0.399
1919,107,0.263
1919,16,0.236
1919,130,0.123
1920,67,0.206
1920,262,0.53
1920,170,0.484
1920,295,0.321
1920,361,0.554
1921,423,0.488
1921,455,0.298
1922,389,0.51
1922,239,0.571
1922,21,0.488
1922,465,0.359
1923,445,0.158
1923,124,0.112
1923,27,0.55
1923,391,0.455
1923,161,0.338
1923,477,0.109
1923,180,0.455
1924,431,0.471
1924,384,0.594
1925,458,0.26
1925,385,0.301
1925,439,0.165
1925,329,0.185
1926,332,0.583
1926,161,0.282
1927,198,0.375
1927,257,0.424
1928,386,0.236
1928,424,0.246
1928,32,0.314
1928,239,0.271
1928,36,0.592
1929,397,0.454
1929,481,0.319
1929,324,0.122
1930,492,0.405
1930,16,0.349
1930,188,0.473
1930,287,0.146
1930,264,0.516
1930,280,0.327
1931,368,0.193
1931,316,0.146
1931,476,0.243
1931,419,0.386
1932,138,0.161
1932,100,0.512
1932,462,0.23
1932,35,0.333
1932,16,0.428
1933,202,0.351
1933,331,0.54
1933,248,0.107
1934,229,0.57
1934,424,0.596
1934,351,0.269
1934,33,0.192
1934,265,0.267
1935,365,0.44
1935,22,0.578
1936,206,0.254
1936,397,0.231
1936,47,0.452
1936,57,0.304
1936,230,0.475
1936,360,0.59
1937,91,0.544
1937,344,0.364
1938,27,0.284
1938,51,0.48
1938,163,0.216
1938,361,0.231
1938,22,0.381
1939,437,0.38
1939,494,0.532
1939,371,0.483
1939,398,0.417
1940,381,0.118
1940,494,0.127
1941,165,0.333
1941,134,0.259
1941,367,0.261
1941,8,0.348
1942,376,0.367
1942,442,0.407
1942,118,0.585
1942,227,0.133
1943,420,0.505
1943,423,0.467
1943,127,0.527
1943,342,0.262
1943,189,0.163
1943,164,0.571
1944,174,0.541
1944,268,0.201
1944,168,0.545
1944,64,0.206
1944,460,0.173
1945,108,0.506
1945,319,0.521
1946,122,0.472
1946,141,0.427
1946,196,0.391
1946,263,0.593
1946,65,0.349
1946,269,0.256
1947,94,0.525
1947,105,0.321
1948,156,0.424
1948,360,0.243
1948,386,0.116
1948,472,0.382
1949,362,0.101
1949,487,0.19
1949,397,0.53
1949,216,0.234
1949,448,0.416
1950,489,0.334
1950,280,0.22
1950,134,0.341
1950,64,0.301
1951,226,0.273
1951,100,0.181
1951,323,0.296
1951,342,0.333
1951,129,0.573
1952,193,0.33
1952,439,0.114
1952,247,0.159
1952,262,0.188
1952,22,0.169
1952,110,0.259
1952,326,0.264
1953,383,0.538
1953,56,0.591
1954,484,0.551
1954,146,0.552
1954,215,0.399
1955,136,0.521
1955,134,0.575
1955,149,0.339
1955,53,0.192
1955,125,0.538
1956,469,0.24
1956,413,0.513
1956,10,0.573
1956,103,0.295
1956,100,0.414
1956,215,0.338
1957,228,0.344
1957,249,0.225
1957,276,0.192
1957,376,0.532
1957,15,0.543
1957,339,0.578
1957,226,0.122
1958,380,0.378
1958,438,0.214
1958,230,0.51
1958,427,0.473
1958,292,0.301
1959,384,0.172
1959,102,0.51
1960,454,0.251
1960,377,0.124
1960,15,0.551
1960,6,0.214
1960,47,0.291
1960,312,0.255
1961,430,0.354
1961,10,0.321
1961,38,0.553
1961,484,0.455
1961,483,0.416
1961,489,0.246
1961,392,0.576
1962,75,0.261
1962,432,0.415
1962,442,0.414
1962,337,0.126
1962,274,0.583
1963,315,0.543
1963,101,0.26
1963,73,0.589
1963,26,0.544
1963,477,0.591
1963,184,0.173
1963,93,0.118
1964,323,0.296
1964,145,0.38
1964,226,0.55
1964,34,0.195
1964,39,0.563
1964,340,0.241
1965,247,0.177
1965,472,0.242
1965,48,0.592
1966,99,0.573
1966,317,0.298
1966,474,0.389
1966,414,0.231
1966,126,0.546
1966,138,0.156
1967,403,0.481
1967,79,0.219
1967,337,0.46
1967,199,0.58
1967,356,0.423
1967,459,0.284
1968,284,0.343
1968,337,0.444
1968,241,0.498
1968,218,0.232
1969,273,0.345
1969,405,0.53
1969,115,0.453
1970,211,0.303
1970,467,0.417
1970,309,0.506
1970,256,0.558
1971,456,0.13
1971,471,0.576
1971,159,0.24
1971,92,0.154
1972,205,0.562
1972,376,0.438
1972,92,0.526
1972,402,0.539
1973,414,0.209
1973,77,0.195
1973,158,0.548
1974,246,0.585
1974,309,0.251
1974,416,0.335
1974,445,0.386
1975,69,0.545
1975,198,0.28
1975,173,0.317
1976,52,0.425
1976,395,0.514
1976,448,0.28
1976,394,0.47
1976,478,0.522
1977,67,0.271
1977,331,0.484
1978,105,0.519
1978,294,0.566
1978,413,0.22
1979,227,0.36
1979,291,0.456
1979,126,0.269
1980,330,0.366
1980,220,0.416
1980,109,0.336
1981,144,0.291
1981,495,0.131
1982,361,0.367
1982,351,0.281
1982,465,0.193
1982,75,0.267
1982,108,0.407
1982,368,0.577
1983,2,0.39
1983,358,0.242
1983,412,0.233
1983,255,0.437
1984,180,0.181
1984,101,0.237
1984,321,0.349
1984,380,0.439
1985,222,0.195
1985,343,0.474
1985,433,0.306
1985,365,0.541
1985,218,0.443
1985,275,0.215
1985,354,0.445
1986,467,0.419
1986,50,0.339
1987,394,0.349
1987,252,0.314
1987,204,0.121
1987,282,0.422
1988,496,0.511
1988,354,0.104
1988,107,0.553
1989,281,0.416
1989,242,0.527
1989,212,0.322
1989,479,0.408
1989,311,0.218
1990,240,0.232
1990,402,0.317
1991,123,0.263
1991,460,0.462
1991,169,0.557
1992,381,0.282
1992,347,0.296
1992,267,0.362
1992,350,0.231
1992,362,0.266
1992,427,0.164
1993,451,0.241
1993,350,0.272
1993,37,0.246
1993,497,0.549
1994,123,0.182
1994,26,0.309
1994,396,0.419
1994,197,0.251
1994,248,0.463
1994,42,0.351
1994,68,0.416
1995,358,0.114
1995,99,0.376
1995,177,0.561
1995,239,0.369
1995,455,0.548
1996,324,0.219
1996,77,0.206
1996,162,0.497
1996,380,0.531
1996,407,0.307
1997,287,0.2
1997,138,0.502
1997,297,0.527
1997,339,0.466
1997,250,0.331
1997,76,0.375
1997,418,0.234
1998,397,0.545
1998,166,0.467
1998,270,0.348
1998,151,0.515
1998,487,0.236
1999,55,0.587
1999,426,0.502
1999,104,0.589
1999,16,0.534
1999,42,0.418
