entrega_id,fecha,pedido_id,cliente_id,tiempo_min,propina
12657,2025-03-01,63564,43123,38,0.25
12658,2025-08-17,3645,40281,21,3.52
12659,2025-04-18,52037,12521,52,0.12
12660,2025-07-21,103104,26442,38,1.11
12661,2025-10-19,91081,31655,41,2.14
12662,2025-04-22,20207,11342,40,1.85
12663,2025-07-12,118507,1231,32,0.02
12664,2024-11-13,29426,12039,32,2.75
12665,2025-05-20,81446,48742,38,0.43
12666,2025-05-02,5234,4263,37,1.3
12667,2024-11-28,27801,48408,36,0.88
12668,2024-11-17,22228,16992,32,0.91
12669,2025-08-20,102280,32985,34,0.5
12670,2025-07-19,4256,20462,30,0.26
12671,2025-06-24,103451,27513,21,2.59
12672,2025-10-10,132357,11171,10,0.55
12673,2025-08-17,71211,45063,30,1.38
12674,2025-03-28,94533,22309,47,1.48
12675,2025-07-05,89126,24321,23,0.46
12676,2025-07-21,115137,24286,19,0.18
12677,2025-07-03,77020,10009,29,0.31
12678,2025-05-05,78866,608,46,1.73
12679,2025-02-20,97965,24035,54,0.31
12680,2025-03-05,69048,19083,45,2.71
12681,2025-03-30,90389,36874,10,0.2
12682,2025-01-10,37860,28802,39,0.55
12683,2025-04-26,98244,11265,30,1.45
12684,2025-02-23,32827,36028,32,0.49
12685,2025-08-03,28926,14647,41,0.8
12686,2024-12-07,36172,36890,23,0.27
12687,2025-03-24,74201,39239,29,2.0
12688,2024-11-09,70391,41970,42,1.2
12689,2025-10-23,92751,39881,44,1.06
12690,2025-10-04,126805,11126,33,3.19
12691,2025-08-16,28668,43721,26,0.09
12692,2025-03-19,15506,33829,25,1.03
12693,2025-01-25,29505,48491,21,4.19
12694,2024-12-31,20430,26722,48,3.67
12695,2024-12-09,126036,24485,14,1.5
12696,2025-11-01,93114,23008,34,4.59
12697,2024-11-12,106163,35672,25,0.96
12698,2025-02-09,81528,5784,31,4.44
12699,2025-09-03,133914,3884,30,0.52
12700,2025-07-11,101716,4831,24,1.14
12701,2025-08-05,93126,4883,53,1.11
12702,2025-07-25,132084,30878,49,2.89
12703,2025-09-17,28141,15114,38,2.14
12704,2025-01-09,15852,7352,27,1.1
12705,2025-08-05,84774,32652,36,0.33
12706,2025-05-07,12619,12129,39,1.37
12707,2025-10-22,6764,3937,21,0.79
12708,2025-06-11,64747,5319,29,1.85
12709,2025-11-04,95815,46213,30,0.95
12710,2024-11-17,147021,47961,33,0.05
12711,2025-03-04,141518,41243,37,1.86
12712,2024-12-11,3332,20689,33,0.13
12713,2024-12-16,104380,16210,22,2.11
12714,2025-09-12,51008,32932,43,0.59
12715,2025-02-23,130597,8233,38,2.63
12716,2025-07-01,109985,49234,38,1.72
12717,2025-07-03,130892,31308,34,0.3
12718,2025-09-27,102353,4048,28,1.6
12719,2025-05-15,63138,43082,19,0.07
12720,2025-10-25,33196,42146,23,2.02
12721,2024-11-28,21205,11690,29,0.83
12722,2025-07-31,134803,40991,42,0.43
12723,2025-05-02,53577,22846,27,0.43
12724,2025-03-02,146721,7288,22,0.82
12725,2025-04-14,116409,48999,33,0.2
12726,2025-10-14,108754,31641,53,2.61
12727,2025-01-18,99835,7812,46,0.05
12728,2025-10-26,114222,3855,23,2.28
12729,2025-01-31,114245,27539,41,0.21
12730,2024-12-09,106538,25816,40,2.59
12731,2025-02-12,91253,26409,36,0.32
12732,2025-06-12,28548,24186,55,1.09
12733,2025-07-29,54906,5355,30,0.15
12734,2025-07-14,20939,15058,20,0.95
12735,2025-06-12,141696,27473,38,3.82
12736,2025-07-05,2443,1822,39,1.54
12737,2025-09-16,105733,41275,40,0.44
12738,2024-12-31,14362,17083,23,0.56
12739,2025-03-21,81858,33215,49,2.48
12740,2025-11-02,52659,1647,10,1.57
12741,2025-09-21,39877,28009,40,3.43
12742,2024-12-30,36648,43230,36,0.59
12743,2025-01-07,116260,2059,32,1.65
12744,2025-07-30,13824,37188,21,1.04
12745,2024-11-29,36467,9146,28,2.76
12746,2025-07-21,88967,37063,25,1.68
12747,2025-03-11,129085,34008,18,1.06
12748,2025-02-23,83511,44581,36,1.26
12749,2025-05-26,37363,618,24,1.45
12750,2025-07-24,94407,12402,44,2.01
12751,2025-03-10,105194,36303,32,0.38
12752,2025-08-25,115413,42057,29,0.82
12753,2025-08-26,19700,31204,44,1.0
12754,2025-05-09,40616,49842,40,6.66
12755,2024-12-22,112515,19362,28,3.85
12756,2025-08-02,144905,31288,23,0.39
12757,2025-03-25,95453,15229,46,0.08
12758,2025-01-02,17189,32746,47,0.0
12759,2025-08-01,6822,4143,40,2.6
12760,2025-01-01,95990,43679,25,0.79
12761,2024-12-28,29789,4279,35,0.23
12762,2024-11-17,1945,23643,31,0.02
12763,2025-10-25,17102,44287,28,3.2
12764,2025-01-04,15765,19533,30,0.59
12765,2025-05-20,90779,43464,50,3.62
12766,2025-09-16,60653,19259,34,0.45
12767,2025-01-24,82378,37838,54,1.69
12768,2025-01-26,109744,20880,35,1.56
12769,2025-04-22,29810,26154,39,2.22
12770,2025-04-18,148418,38566,41,0.4
12771,2024-12-09,132028,45327,36,2.32
12772,2024-12-02,8222,21617,39,2.91
12773,2025-10-18,132932,19063,53,0.22
12774,2025-06-29,28014,35638,30,1.19
12775,2025-09-28,52262,24044,26,1.21
12776,2025-02-08,79675,33703,38,1.1
12777,2025-06-01,133252,5997,40,1.14
12778,2025-07-26,149292,13048,42,4.85
12779,2025-08-01,113759,21287,49,0.9
12780,2025-01-17,75105,28663,35,1.75
12781,2024-12-14,105106,46061,33,0.31
12782,2025-01-15,104172,23472,26,3.54
12783,2025-05-21,62291,30548,23,1.03
12784,2025-08-04,10070,46928,25,1.87
12785,2025-10-04,74993,17676,47,1.4
12786,2025-01-22,105606,36183,35,0.78
12787,2024-11-09,60478,28241,32,0.54
12788,2025-01-13,17519,11831,13,2.44
12789,2024-11-16,121012,12244,28,0.03
12790,2024-12-30,100483,9261,20,6.08
12791,2025-08-31,47439,30861,35,0.17
12792,2025-08-16,30284,7545,39,2.12
12793,2025-07-06,74038,20112,45,0.87
12794,2025-09-20,146066,3714,31,1.39
12795,2024-12-13,128325,33419,39,0.29
12796,2025-03-31,118959,47916,39,1.37
12797,2025-01-18,56469,44026,17,0.09
12798,2024-12-16,100628,16609,39,2.1
12799,2025-10-18,65290,35920,48,0.71
12800,2025-06-14,59161,37922,45,0.08
12801,2025-04-10,49363,44444,39,1.52
12802,2025-10-20,42091,20529,17,2.33
12803,2025-09-07,82514,4482,47,0.18
12804,2025-01-01,124760,13344,32,1.06
12805,2025-05-21,45243,32968,26,0.17
12806,2025-05-07,2175,21062,34,0.71
12807,2025-10-21,90963,14107,26,2.95
12808,2025-03-25,93847,2561,36,0.35
12809,2025-08-30,80655,20147,32,0.33
12810,2025-06-29,95056,13987,40,2.51
12811,2025-11-05,14578,4285,28,0.28
12812,2025-04-18,12963,16547,40,0.18
12813,2025-01-04,136477,18986,29,0.5
12814,2024-12-24,56838,10518,29,0.64
12815,2025-08-14,128706,3017,36,1.25
12816,2025-08-13,19130,12109,24,0.9
12817,2025-09-15,23725,12914,33,0.75
12818,2025-10-15,48876,7700,22,1.1
12819,2025-09-22,86369,26434,36,2.44
12820,2025-08-06,44774,40638,42,0.0
12821,2025-03-19,94661,40011,20,0.85
12822,2025-07-12,135441,21831,27,1.54
12823,2025-01-30,87365,8290,39,0.12
12824,2025-07-16,130481,36545,24,0.1
12825,2025-03-20,115026,10376,34,1.77
12826,2025-03-15,57853,9145,25,0.95
12827,2025-07-01,74364,32611,25,0.89
12828,2025-03-21,121804,45859,35,0.57
12829,2025-10-20,128112,9247,42,0.29
12830,2024-12-13,95053,15269,26,0.51
12831,2025-10-12,67640,35414,27,0.82
12832,2025-02-18,18230,31681,36,6.08
12833,2025-04-18,97215,13028,32,0.06
12834,2025-09-07,58193,45186,42,0.03
12835,2025-08-04,55913,21026,43,0.59
12836,2025-03-15,46138,15666,22,0.06
12837,2025-09-02,10632,18060,18,3.38
12838,2025-03-13,49225,43281,40,0.3
12839,2025-08-23,45552,29998,22,1.74
12840,2025-01-29,101973,5177,44,3.46
12841,2025-09-01,4054,39489,43,0.75
12842,2025-10-30,37949,1302,39,0.35
12843,2025-09-17,119561,15810,27,0.96
12844,2025-06-27,136945,48973,23,0.69
12845,2025-10-19,16289,40942,57,0.5
12846,2025-04-20,93941,35929,35,0.44
12847,2025-04-26,37052,19972,16,5.6
12848,2025-05-22,122230,6553,10,3.04
12849,2025-04-02,65708,39421,48,0.27
12850,2025-05-20,40335,11143,28,1.34
12851,2025-10-01,104745,22449,55,1.36
12852,2025-04-03,116469,7168,25,2.3
12853,2025-06-27,32248,46409,23,2.41
12854,2025-08-02,31468,16006,16,1.12
12855,2024-11-21,60086,34753,39,2.0
12856,2025-05-23,47968,39484,25,2.69
12857,2024-12-27,77091,29229,55,0.26
12858,2025-09-21,88750,27074,35,3.9
12859,2025-08-15,82189,22137,49,0.61
12860,2025-07-30,43980,29484,42,0.33
12861,2025-07-13,42759,10351,50,1.33
12862,2024-12-21,60271,20490,34,3.74
12863,2025-04-24,148617,11813,36,6.28
12864,2025-02-23,14374,1894,30,0.19
12865,2025-08-05,117414,46845,36,0.36
12866,2025-09-21,102101,36002,12,0.47
12867,2025-02-11,80258,32553,30,1.43
12868,2025-08-30,90196,49902,23,0.43
12869,2025-08-03,100015,30513,51,0.19
12870,2025-04-07,89064,1814,31,0.84
12871,2025-09-26,115454,45739,37,1.89
12872,2025-03-07,23842,27422,33,4.13
12873,2025-10-02,133587,43013,35,1.38
12874,2025-02-18,105653,20723,40,1.02
12875,2025-06-12,127217,6986,38,0.31
12876,2025-04-17,63778,47556,41,0.05
12877,2025-08-28,136844,23563,19,0.99
12878,2025-09-16,125963,1764,44,0.51
12879,2025-07-30,88382,7842,32,0.58
12880,2025-04-11,11485,10975,44,0.39
12881,2024-11-08,32638,30410,26,2.63
12882,2025-06-12,59436,8455,35,1.65
12883,2025-03-19,43224,5386,10,0.52
12884,2025-05-25,10366,34812,33,0.61
12885,2025-04-29,49670,37363,34,2.79
12886,2025-03-24,142857,22432,26,3.13
12887,2025-09-28,67906,21213,46,1.58
12888,2025-07-01,24489,10068,31,0.36
12889,2025-08-25,69899,47380,30,1.66
12890,2025-04-05,104642,36194,30,0.69
12891,2025-04-03,60326,45715,20,0.73
12892,2025-08-02,53215,47948,33,2.32
12893,2025-10-09,62747,42716,31,0.08
12894,2025-06-29,121600,43648,21,5.19
12895,2024-12-20,92900,29156,29,1.38
12896,2025-08-10,121667,13609,12,3.32
12897,2025-10-26,49051,5319,20,0.03
12898,2025-10-11,103104,4227,40,1.31
12899,2025-07-17,72072,26198,40,0.96
12900,2025-04-01,124575,2558,29,0.64
12901,2024-12-16,133299,5037,49,0.15
12902,2025-07-19,9847,29486,40,6.57
12903,2024-11-08,107854,31666,44,2.01
12904,2025-06-07,51196,923,45,0.63
12905,2025-07-26,129200,39143,35,1.95
12906,2025-05-09,33524,37351,54,2.06
12907,2025-08-16,9836,5564,49,0.45
12908,2025-03-13,45138,16700,44,2.87
12909,2025-05-29,111960,38685,31,1.16
12910,2025-11-05,29495,45930,56,1.16
12911,2025-03-16,90291,12752,44,1.07
12912,2024-12-12,137551,5633,36,2.47
12913,2025-08-27,9283,48543,37,0.17
12914,2025-02-01,34165,19223,46,0.88
12915,2025-02-05,84421,5757,49,1.72
12916,2025-10-30,133110,4138,38,0.27
12917,2025-10-20,137247,4024,36,0.1
12918,2024-11-29,83534,47357,30,0.36
12919,2024-12-06,45767,1564,48,0.04
12920,2025-05-21,68653,27556,39,0.27
12921,2025-05-17,115563,31444,20,1.5
12922,2025-04-09,83740,45382,40,3.08
12923,2024-12-19,37264,24880,37,2.87
12924,2024-11-08,131269,11424,34,1.65
12925,2025-10-21,89977,38697,36,0.36
12926,2025-09-07,42773,3136,33,1.47
12927,2025-10-28,105212,30514,31,0.51
12928,2025-04-04,131253,16333,30,0.55
12929,2025-02-25,5535,148,39,1.35
12930,2025-10-02,79806,48500,44,1.94
12931,2025-07-14,136993,35235,48,0.72
12932,2024-11-20,127074,30145,18,3.59
12933,2025-05-10,56683,20224,38,0.94
12934,2025-01-07,107811,18400,33,4.37
12935,2025-06-29,95022,42751,36,1.09
12936,2025-04-02,79681,9432,42,0.56
12937,2024-11-08,75650,11403,23,0.42
12938,2025-10-26,141417,38351,34,0.42
12939,2025-04-24,7439,20246,37,1.99
12940,2025-10-26,60621,6790,52,0.4
12941,2025-09-05,147438,15523,60,0.06
12942,2024-11-25,50228,12505,22,1.02
12943,2025-06-18,107966,15521,33,0.97
12944,2025-02-15,15982,33966,15,2.79
12945,2025-07-10,96817,20050,22,0.5
12946,2025-10-27,14052,25101,10,1.65
12947,2024-11-27,148339,12351,35,2.24
12948,2025-01-04,79281,6224,14,0.23
12949,2025-07-04,91019,14879,16,2.77
12950,2025-03-04,84490,5337,26,0.32
12951,2025-03-07,121181,20332,40,0.43
12952,2024-11-19,77544,36696,47,0.02
12953,2025-10-03,82996,16821,18,1.71
12954,2025-05-31,968,14242,34,0.76
12955,2025-05-04,103616,15191,42,4.4
12956,2025-04-01,140260,16745,45,0.13
12957,2025-05-23,27623,26054,30,0.75
12958,2025-10-19,4148,17841,22,1.13
12959,2025-10-04,102888,16868,27,3.64
12960,2024-12-17,20907,7820,50,1.2
12961,2025-04-15,97363,8435,37,0.48
12962,2025-07-27,55159,23088,18,0.42
12963,2024-11-21,112770,19240,39,1.46
12964,2025-04-10,24158,8155,27,1.91
12965,2025-03-22,102012,38892,37,0.57
12966,2025-03-12,100369,31541,32,0.0
12967,2025-08-08,44893,41570,27,0.72
12968,2024-12-29,1998,28867,40,0.42
12969,2025-05-27,23801,29168,34,0.93
12970,2025-01-17,119295,26612,20,0.48
12971,2025-03-20,91904,45904,55,1.15
12972,2024-12-09,125006,15592,51,0.31
12973,2025-06-11,142818,25891,33,0.82
12974,2024-12-12,8068,6161,43,0.95
12975,2025-04-23,95418,1794,27,1.39
12976,2025-08-07,17321,16047,39,0.09
12977,2025-11-05,47265,34685,50,0.19
12978,2024-12-01,113220,36021,49,0.89
12979,2025-09-26,92495,19560,46,0.17
12980,2024-12-23,41616,3271,46,4.37
12981,2025-09-10,121271,15285,46,1.05
12982,2025-05-19,89432,26147,26,0.26
12983,2025-04-19,28152,36727,21,2.41
12984,2024-11-28,136101,30209,41,0.94
12985,2025-10-16,145412,16900,43,2.97
12986,2025-04-05,105032,2105,46,0.24
12987,2024-12-10,64785,20926,52,0.41
12988,2025-05-06,109627,34553,47,0.58
12989,2024-11-07,111764,42965,24,0.25
12990,2025-02-18,15363,20670,26,3.52
12991,2025-09-28,140631,32036,38,1.21
12992,2025-05-30,107069,5935,36,3.96
12993,2025-06-19,51774,37901,39,1.05
12994,2025-05-17,50550,23587,50,1.4
12995,2025-08-12,47120,36949,49,4.53
12996,2025-06-14,114890,20438,32,11.62
12997,2025-06-02,8581,23597,47,0.37
12998,2025-09-17,15331,29694,24,0.66
12999,2025-08-28,22953,33163,30,1.54
13000,2025-04-25,112460,33268,29,0.93
13001,2025-09-06,66059,31107,46,2.02
13002,2025-07-08,111860,16989,36,2.05
13003,2025-09-12,108648,12698,37,0.53
13004,2025-06-25,146374,40564,34,1.41
13005,2025-05-30,59070,44027,19,0.22
13006,2024-12-31,97324,13568,25,1.59
13007,2024-12-21,10860,49439,35,0.32
13008,2025-06-26,84386,24267,50,2.42
13009,2025-08-02,26492,29190,50,0.29
13010,2024-12-25,61138,44295,20,1.62
13011,2025-07-05,121215,4958,21,1.23
13012,2025-06-15,93722,29600,33,1.82
13013,2025-03-03,121245,21876,29,0.62
13014,2024-12-14,123060,41350,31,2.13
13015,2025-04-25,70599,30689,25,0.08
13016,2025-05-16,54364,33078,32,0.2
13017,2024-11-25,98368,39335,36,0.59
13018,2025-02-12,107510,5556,36,1.68
13019,2025-04-05,11215,23401,41,2.22
13020,2025-09-26,95783,10495,43,0.28
13021,2025-04-22,53107,8246,20,0.73
13022,2025-06-08,45185,25463,23,1.51
13023,2025-03-15,143408,14527,34,2.6
13024,2025-09-06,27839,24302,20,1.45
13025,2025-08-23,30908,2768,34,0.34
13026,2025-07-24,147244,4243,39,3.94
13027,2024-12-01,112252,27641,36,1.58
13028,2025-06-25,106862,36140,42,0.67
13029,2025-01-28,93465,24730,34,0.27
13030,2025-09-03,76119,32147,41,0.73
13031,2025-08-27,67136,10403,35,0.74
13032,2025-04-08,81312,36652,56,1.83
13033,2025-08-29,2932,19449,55,1.01
13034,2024-12-06,28254,4005,56,2.13
13035,2025-08-08,85239,17626,56,1.85
13036,2025-02-02,104202,26959,36,2.59
13037,2024-12-20,77174,3915,30,0.78
13038,2025-01-25,19054,17934,31,5.92
13039,2025-01-29,62390,48936,50,0.44
13040,2025-09-08,98829,34292,25,3.15
13041,2025-04-26,120497,40145,22,2.12
13042,2025-10-15,128154,9102,33,4.11
13043,2025-06-22,102011,21547,26,0.02
13044,2024-12-25,138110,30661,52,1.03
13045,2025-05-15,68754,17143,37,1.58
13046,2025-02-22,117422,4700,57,2.49
13047,2025-10-07,148832,22920,40,0.12
13048,2025-05-13,59574,10734,16,0.48
13049,2025-04-13,67592,12353,20,3.79
13050,2024-12-18,26572,32062,30,0.57
13051,2024-11-12,39634,35544,38,1.04
13052,2025-08-08,108079,16365,43,2.12
13053,2025-07-30,38743,34813,31,0.84
13054,2025-02-28,87051,21592,47,0.21
13055,2025-07-26,67578,12080,58,0.16
13056,2024-12-01,22338,2998,34,0.2
13057,2025-04-26,48270,15466,55,0.2
13058,2025-09-24,96987,44679,18,5.17
13059,2025-08-16,26674,5032,37,0.06
13060,2025-09-05,39071,11341,39,2.22
13061,2024-11-30,108951,2756,34,0.73
13062,2025-09-12,75499,22873,28,0.27
13063,2025-03-25,95472,16939,33,0.98
13064,2025-01-16,22282,40894,36,0.41
13065,2025-10-01,125447,4249,27,2.02
13066,2024-11-29,104874,24563,49,1.29
13067,2025-09-11,5883,11758,49,0.04
13068,2025-09-09,113422,24100,33,0.34
13069,2025-06-11,6750,48449,41,3.31
13070,2025-01-30,147894,40726,30,0.7
13071,2024-11-25,78488,2291,27,4.6
13072,2025-05-22,74630,34162,28,3.44
13073,2025-07-06,70762,24862,41,1.47
13074,2024-12-04,130589,18747,48,1.24
13075,2025-07-04,117968,46592,35,0.48
13076,2025-06-13,8970,23324,38,1.98
13077,2025-08-20,31121,45576,31,0.73
13078,2025-10-15,12599,39042,45,0.73
13079,2025-02-15,40764,29133,45,0.35
13080,2025-04-01,11614,16359,43,0.03
13081,2025-07-25,137408,18826,33,0.7
13082,2025-10-21,7122,13729,31,0.2
13083,2024-12-03,145780,22060,28,2.13
13084,2025-08-17,2557,14393,20,2.66
13085,2025-01-06,6887,48621,40,1.32
13086,2024-11-28,65823,42315,34,1.8
13087,2025-03-02,92788,19133,57,1.22
13088,2024-11-07,34165,48927,36,3.14
13089,2024-12-17,120013,8882,42,0.17
13090,2024-12-13,19280,44815,51,0.47
13091,2025-07-13,103793,22581,28,0.2
13092,2025-09-27,121423,33587,42,0.01
13093,2024-11-29,109646,45351,16,1.6
13094,2024-11-29,146658,44059,28,1.4
13095,2025-04-02,130640,42321,22,0.93
13096,2025-08-17,79537,24930,44,0.62
13097,2024-11-12,19021,46526,36,2.01
13098,2025-04-24,130766,41714,56,1.14
13099,2025-08-22,60943,43784,30,0.25
13100,2025-06-22,63102,6657,38,0.73
13101,2025-07-23,92706,638,40,2.43
13102,2025-04-08,131417,18921,34,2.79
13103,2024-11-20,127318,16356,45,3.07
13104,2025-06-06,131763,45353,36,0.02
13105,2025-04-14,16864,15480,31,0.81
13106,2025-06-26,40045,10022,45,2.76
13107,2025-06-04,82951,17939,38,1.83
13108,2025-09-02,22960,7454,23,1.2
13109,2025-09-18,95931,38396,31,0.51
13110,2025-09-16,14190,32820,30,0.73
13111,2025-06-06,87544,14139,23,0.0
13112,2025-09-19,100391,44519,38,1.53
13113,2025-05-25,93590,43393,24,1.93
13114,2025-08-11,147509,9407,36,4.69
13115,2025-08-18,95906,22131,30,0.19
13116,2025-08-01,4119,10411,35,0.21
13117,2025-01-18,6961,8671,36,5.14
13118,2025-10-31,124040,46983,35,0.8
13119,2025-05-02,118333,21815,23,0.98
13120,2025-06-11,113230,43957,31,3.98
13121,2025-11-04,21061,14294,39,3.23
13122,2025-04-11,41000,15090,44,0.93
13123,2025-10-14,98486,8383,38,2.86
13124,2025-07-14,100709,23408,22,0.94
13125,2025-08-13,133560,7408,28,0.03
13126,2025-09-27,91089,47783,37,2.67
13127,2025-06-14,127689,388,38,0.81
13128,2024-11-08,4728,12147,44,1.5
13129,2025-07-21,78507,24136,13,1.41
13130,2025-09-30,129251,45307,28,6.78
13131,2025-02-03,114495,45820,18,1.61
13132,2025-09-09,9799,37891,30,0.82
13133,2025-10-22,13212,15647,28,0.15
13134,2025-03-12,147110,26687,28,1.03
13135,2025-08-16,136184,1240,28,1.43
13136,2025-06-01,145287,18295,28,0.94
13137,2025-07-28,48314,2546,26,3.01
13138,2025-09-01,16201,11084,34,0.62
13139,2025-05-13,6490,39958,36,1.74
13140,2024-12-14,36502,25978,23,0.17
13141,2025-10-04,79916,26503,30,4.4
13142,2025-05-07,39325,12033,18,1.37
13143,2025-05-28,80142,34972,23,1.91
13144,2025-05-02,54488,42242,36,0.78
13145,2025-03-18,148861,26971,31,0.78
13146,2025-10-10,98865,18351,30,0.64
13147,2025-02-08,60913,24617,59,0.21
13148,2025-04-07,56989,10590,32,2.42
13149,2025-03-23,50589,35697,33,1.02
13150,2025-09-16,91614,27007,34,2.02
13151,2025-02-23,25415,4281,35,3.85
13152,2025-10-01,49734,2966,36,1.14
13153,2025-05-15,149483,1447,37,1.47
13154,2025-09-12,68800,26232,25,0.54
13155,2025-04-01,36086,15365,33,0.87
13156,2025-01-21,20553,44090,17,0.29
13157,2025-08-22,83707,46085,45,4.29
13158,2025-08-04,148629,18011,35,0.44
13159,2025-02-17,142324,26324,21,0.73
13160,2025-07-12,147974,49452,32,0.53
13161,2025-06-30,149807,7495,28,1.53
13162,2025-04-12,127670,19234,34,0.16
13163,2025-09-18,126397,8403,38,1.24
13164,2025-08-14,109902,14916,39,0.2
13165,2025-07-12,16936,16785,34,3.35
13166,2025-10-27,676,27859,30,0.3
13167,2025-10-26,83153,20631,33,0.92
13168,2025-03-06,11691,28709,35,1.02
13169,2025-02-05,134426,49801,41,6.2
13170,2025-01-06,19596,48905,34,1.63
13171,2025-01-13,74419,34400,31,0.09
13172,2025-08-14,101326,36483,39,0.69
13173,2025-09-17,67288,32605,41,1.58
13174,2025-07-03,44054,36669,46,1.14
13175,2025-06-24,58558,33924,25,0.27
13176,2025-10-13,60738,435,27,0.48
13177,2025-07-20,62329,46525,40,1.38
13178,2025-04-18,6349,31840,34,0.68
13179,2025-10-10,138184,26458,37,0.42
13180,2024-11-26,127810,43309,40,3.36
13181,2024-12-28,98065,6043,32,2.67
13182,2025-11-01,9229,37359,19,3.29
13183,2025-08-28,64931,10669,38,2.27
13184,2025-01-31,110335,40938,30,2.43
13185,2025-03-26,133981,19067,47,0.99
13186,2025-06-18,119326,11511,35,2.13
13187,2025-03-17,12982,8013,33,1.39
13188,2025-06-19,89963,7094,38,1.53
13189,2025-05-11,30795,11328,46,1.02
13190,2025-10-24,106326,4316,35,0.42
13191,2024-12-18,143312,35246,38,0.22
13192,2025-04-12,21504,29742,21,3.12
13193,2024-12-16,21071,45869,20,1.97
13194,2024-12-29,77565,39808,46,7.44
13195,2025-05-22,132857,22880,23,2.21
13196,2025-09-04,21360,12711,37,1.61
13197,2025-01-20,136543,22915,47,1.15
13198,2025-10-03,47961,25216,25,3.54
13199,2025-02-14,97880,161,45,2.48
13200,2025-08-15,123432,47592,21,1.88
13201,2025-10-28,8093,22251,34,0.37
13202,2025-02-28,25569,19973,26,1.65
13203,2025-04-12,67896,12010,19,1.27
13204,2025-09-13,60112,36985,47,4.22
13205,2025-09-22,80009,16304,52,4.27
13206,2025-02-01,145344,47126,55,0.23
13207,2025-02-27,36016,29177,18,2.24
13208,2025-10-29,15426,18152,34,0.14
13209,2025-08-30,1013,35079,34,0.6
13210,2025-07-17,36716,8313,38,1.7
13211,2025-04-12,110900,21957,30,6.85
13212,2025-09-02,71528,12300,24,0.19
13213,2025-09-27,16492,42166,34,0.04
13214,2025-10-12,94626,43857,29,1.67
13215,2025-09-13,52062,46693,27,4.71
13216,2025-07-30,49004,26186,37,1.24
13217,2025-10-14,110852,10978,25,4.38
13218,2024-11-12,65152,3854,47,0.87
13219,2025-03-29,129921,23863,37,0.25
13220,2025-05-02,133934,27712,34,2.87
13221,2025-06-09,2957,38363,28,0.72
13222,2024-12-05,66713,18264,45,1.16
13223,2024-11-26,21822,6081,33,4.06
13224,2025-07-03,128039,39139,42,0.1
13225,2024-12-26,1816,1906,28,0.14
13226,2025-05-04,71336,5720,31,2.04
13227,2025-05-15,16406,34245,39,1.11
13228,2025-06-21,130454,18340,48,0.48
13229,2025-03-26,60457,10730,28,5.68
13230,2025-09-10,80913,47823,39,0.4
13231,2025-02-25,120593,29947,33,3.92
13232,2025-02-26,67519,23973,28,0.26
13233,2025-02-20,30676,43927,26,0.53
13234,2025-05-04,12244,24944,43,1.08
13235,2025-07-05,65585,6206,19,0.15
13236,2025-10-20,22216,21281,41,1.02
13237,2024-12-22,76816,40259,41,0.01
13238,2025-08-05,14646,14336,47,0.59
13239,2024-11-06,141696,7414,40,0.71
